# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2018-02-11;21:15;271,67;87,55;971,15;2,49;228,14;0,000422;0,004113;0,030457;0,0000
2018-02-11;21:30;271,74;87,47;971,18;2,41;233,30;0,000586;0,004340;0,030475;0,0000
2018-02-11;21:45;271,81;87,36;971,22;2,36;238,34;0,000814;0,004600;0,030507;0,0000
2018-02-11;22:00;271,88;87,22;971,26;2,34;243,15;0,001106;0,004895;0,030553;0,0000
2018-02-11;22:15;271,94;87,09;971,31;2,33;248,03;0,001397;0,005190;0,030598;0,0000
2018-02-11;22:30;272,00;86,96;971,35;2,33;252,91;0,001689;0,005484;0,030644;0,0000
2018-02-11;22:45;272,08;86,93;971,39;2,34;256,53;0,002264;0,005426;0,030700;0,0000
2018-02-11;23:00;272,18;86,99;971,44;2,35;258,91;0,003122;0,005015;0,030768;0,0000
2018-02-11;23:15;272,28;87,05;971,48;2,36;261,29;0,003980;0,004604;0,030835;0,0000
2018-02-11;23:30;272,37;87,11;971,52;2,37;263,64;0,004837;0,004193;0,030903;0,0000
2018-02-11;23:45;272,44;87,26;971,56;2,38;265,48;0,005108;0,003885;0,030969;0,0000
2018-02-11;24:00;272,49;87,53;971,60;2,38;266,82;0,004791;0,003679;0,031034;0,0000
2018-02-12;00:15;272,53;87,79;971,65;2,39;268,15;0,004474;0,003474;0,031099;0,0000
2018-02-12;00:30;272,57;88,06;971,69;2,39;269,48;0,004157;0,003269;0,031164;0,0000
2018-02-12;00:45;272,59;88,29;971,73;2,40;271,09;0,003620;0,003053;0,031224;0,0000
2018-02-12;01:00;272,59;88,51;971,77;2,39;272,99;0,002864;0,002826;0,031281;0,0000
2018-02-12;01:15;272,59;88,72;971,80;2,39;274,89;0,002108;0,002598;0,031338;0,0000
2018-02-12;01:30;272,59;88,93;971,84;2,40;276,78;0,001351;0,002371;0,031394;0,0000
2018-02-12;01:45;272,56;89,17;971,88;2,40;278,16;0,000974;0,002254;0,031444;0,0000
2018-02-12;02:00;272,51;89,43;971,92;2,41;279,01;0,000976;0,002246;0,031485;0,0000
2018-02-12;02:15;272,47;89,69;971,97;2,42;279,86;0,000977;0,002237;0,031527;0,0000
2018-02-12;02:30;272,42;89,95;972,01;2,42;280,71;0,000979;0,002229;0,031569;0,0000
2018-02-12;02:45;272,37;90,32;972,09;2,45;280,83;0,000972;0,002137;0,031602;0,0000
2018-02-12;03:00;272,31;90,79;972,21;2,51;280,25;0,000956;0,001960;0,031629;0,0000
2018-02-12;03:15;272,25;91,27;972,33;2,56;279,69;0,000940;0,001783;0,031655;0,0000
2018-02-12;03:30;272,20;91,75;972,45;2,62;279,16;0,000924;0,001606;0,031681;0,0000
2018-02-12;03:45;272,17;92,11;972,53;2,66;279,46;0,000839;0,001489;0,031706;0,0000
2018-02-12;04:00;272,19;92,36;972,59;2,69;280,57;0,000684;0,001431;0,031730;0,0000
2018-02-12;04:15;272,20;92,60;972,65;2,71;281,65;0,000529;0,001373;0,031754;0,0000
2018-02-12;04:30;272,21;92,85;972,70;2,74;282,70;0,000374;0,001315;0,031778;0,0000
2018-02-12;04:45;272,22;93,02;972,77;2,76;283,73;0,000406;0,001523;0,031809;0,0000
2018-02-12;05:00;272,25;93,11;972,85;2,77;284,75;0,000624;0,001999;0,031846;0,0000
2018-02-12;05:15;272,27;93,19;972,93;2,77;285,77;0,000843;0,002474;0,031883;0,0000
2018-02-12;05:30;272,29;93,28;973,01;2,78;286,78;0,001061;0,002950;0,031920;0,0000
2018-02-12;05:45;272,37;93,17;973,12;2,79;287,23;0,001774;0,003367;0,031962;0,0000
2018-02-12;06:00;272,51;92,85;973,26;2,81;287,14;0,002980;0,003725;0,032011;0,0000
2018-02-12;06:15;272,64;92,54;973,40;2,82;287,06;0,004186;0,004084;0,032059;0,0772
2018-02-12;06:30;272,77;92,22;973,54;2,84;286,97;0,005392;0,004443;0,032108;3,0550
2018-02-12;06:45;272,99;91,76;973,67;2,88;287,10;0,007471;0,004900;0,032151;7,9974
2018-02-12;07:00;273,30;91,13;973,77;2,95;287,43;0,010422;0,005457;0,032190;11,7938
2018-02-12;07:15;273,61;90,50;973,87;3,03;287,74;0,013373;0,006014;0,032228;14,9763
2018-02-12;07:30;273,91;89,85;973,97;3,10;288,04;0,016324;0,006570;0,032267;17,5522
2018-02-12;07:45;274,15;89,33;974,08;3,14;288,44;0,020011;0,006893;0,032271;19,9885
2018-02-12;08:00;274,32;88,93;974,21;3,14;288,96;0,024435;0,006982;0,032243;22,5096
2018-02-12;08:15;274,49;88,53;974,34;3,15;289,47;0,028858;0,007071;0,032214;24,7316
2018-02-12;08:30;274,66;88,12;974,46;3,16;289,98;0,033282;0,007160;0,032185;26,6545
2018-02-12;08:45;274,79;87,83;974,59;3,13;290,60;0,036454;0,007170;0,032129;28,2969
2018-02-12;09:00;274,89;87,65;974,72;3,06;291,36;0,038374;0,007099;0,032047;29,6659
2018-02-12;09:15;274,98;87,47;974,84;2,99;292,15;0,040293;0,007028;0,031964;30,7509
2018-02-12;09:30;275,08;87,29;974,97;2,93;292,98;0,042213;0,006958;0,031882;31,5583
2018-02-12;09:45;275,16;87,15;975,06;2,87;294,05;0,043281;0,006866;0,031786;32,3393
2018-02-12;10:00;275,23;87,04;975,11;2,82;295,37;0,043497;0,006755;0,031677;33,1297
2018-02-12;10:15;275,30;86,94;975,16;2,78;296,73;0,043714;0,006643;0,031568;33,6977
2018-02-12;10:30;275,37;86,84;975,21;2,73;298,14;0,043930;0,006531;0,031459;34,0462
2018-02-12;10:45;275,42;86,80;975,25;2,67;299,52;0,043564;0,006263;0,031344;34,1499
2018-02-12;11:00;275,46;86,82;975,28;2,60;300,90;0,042615;0,005838;0,031223;34,0127
2018-02-12;11:15;275,50;86,84;975,31;2,54;302,35;0,041666;0,005414;0,031103;33,6698
2018-02-12;11:30;275,54;86,87;975,33;2,47;303,89;0,040717;0,004989;0,030983;33,1290
2018-02-12;11:45;275,56;87,09;975,36;2,37;304,95;0,038961;0,004691;0,030868;32,5048
2018-02-12;12:00;275,56;87,52;975,38;2,23;305,53;0,036398;0,004520;0,030758;31,8021
2018-02-12;12:15;275,56;87,95;975,41;2,09;306,19;0,033835;0,004348;0,030649;30,9200
2018-02-12;12:30;275,56;88,37;975,43;1,96;306,94;0,031272;0,004177;0,030540;29,8655
2018-02-12;12:45;275,52;88,81;975,46;1,86;307,71;0,028262;0,004048;0,030445;28,7566
2018-02-12;13:00;275,46;89,25;975,51;1,81;308,43;0,024806;0,003962;0,030364;27,5882
2018-02-12;13:15;275,39;89,69;975,55;1,76;309,20;0,021349;0,003875;0,030284;26,2513
2018-02-12;13:30;275,32;90,14;975,59;1,71;310,01;0,017892;0,003789;0,030203;24,7516
2018-02-12;13:45;275,22;90,34;975,65;1,70;311,00;0,015032;0,003940;0,030148;22,9317
2018-02-12;14:00;275,07;90,29;975,72;1,74;312,08;0,012769;0,004329;0,030120;20,8372
2018-02-12;14:15;274,93;90,24;975,79;1,78;313,12;0,010505;0,004717;0,030091;18,6574
2018-02-12;14:30;274,79;90,17;975,86;1,82;314,11;0,008242;0,005106;0,030062;16,4065
2018-02-12;14:45;274,58;90,18;975,93;1,88;315,50;0,006518;0,005156;0,030056;13,5101
2018-02-12;15:00;274,32;90,24;976,01;1,96;317,22;0,005334;0,004866;0,030073;10,2540
2018-02-12;15:15;274,05;90,28;976,09;2,03;318,81;0,004150;0,004576;0,030089;7,3512
2018-02-12;15:30;273,78;90,29;976,17;2,11;320,28;0,002966;0,004286;0,030106;4,8372
2018-02-12;15:45;273,54;90,46;976,27;2,19;321,14;0,002391;0,004334;0,030131;2,6114
2018-02-12;16:00;273,32;90,82;976,37;2,25;321,47;0,002423;0,004719;0,030164;0,9066
2018-02-12;16:15;273,11;91,17;976,48;2,31;321,78;0,002455;0,005104;0,030198;0,0537
2018-02-12;16:30;272,89;91,52;976,59;2,38;322,07;0,002487;0,005489;0,030231;0,0000
2018-02-12;16:45;272,74;91,74;976,73;2,43;321,30;0,002807;0,005968;0,030271;0,0000
2018-02-12;17:00;272,65;91,85;976,90;2,48;319,52;0,003417;0,006543;0,030318;0,0000
2018-02-12;17:15;272,56;91,96;977,07;2,53;317,81;0,004026;0,007118;0,030365;0,0000
2018-02-12;17:30;272,47;92,07;977,24;2,58;316,16;0,004635;0,007693;0,030412;0,0000
2018-02-12;17:45;272,43;92,05;977,40;2,63;314,95;0,004891;0,007887;0,030455;0,0000
2018-02-12;18:00;272,44;91,91;977,56;2,70;314,14;0,004795;0,007698;0,030495;0,0000
2018-02-12;18:15;272,44;91,76;977,72;2,77;313,38;0,004698;0,007510;0,030534;0,0000
2018-02-12;18:30;272,45;91,62;977,88;2,83;312,65;0,004601;0,007321;0,030574;0,0000
2018-02-12;18:45;272,47;91,37;978,02;2,92;312,55;0,004549;0,007031;0,030607;0,0000
2018-02-12;19:00;272,52;91,02;978,15;3,02;313,03;0,004542;0,006640;0,030635;0,0000
2018-02-12;19:15;272,56;90,67;978,28;3,12;313,47;0,004536;0,006250;0,030662;0,0000
2018-02-12;19:30;272,60;90,32;978,41;3,23;313,89;0,004529;0,005859;0,030690;0,0000
2018-02-12;19:45;272,62;90,08;978,54;3,34;314,08;0,004281;0,005573;0,030715;0,0000
2018-02-12;20:00;272,60;89,93;978,66;3,46;314,06;0,003791;0,005392;0,030738;0,0000
2018-02-12;20:15;272,59;89,77;978,79;3,59;314,05;0,003302;0,005211;0,030761;0,0000
2018-02-12;20:30;272,58;89,62;978,92;3,71;314,04;0,002812;0,005030;0,030784;0,0000
2018-02-12;20:45;272,55;89,49;979,02;3,84;313,88;0,002351;0,004820;0,030805;0,0000
2018-02-12;21:00;272,51;89,38;979,11;3,96;313,61;0,001917;0,004581;0,030824;0,0000
2018-02-12;21:15;272,48;89,28;979,20;4,08;313,34;0,001484;0,004342;0,030843;0,0000
2018-02-12;21:30;272,44;89,16;979,29;4,20;313,10;0,001050;0,004103;0,030862;0,0000
2018-02-12;21:45;272,40;89,07;979,36;4,29;312,88;0,000767;0,003871;0,030878;0,0000
2018-02-12;22:00;272,35;88,99;979,41;4,37;312,70;0,000634;0,003646;0,030892;0,0000
2018-02-12;22:15;272,30;88,91;979,46;4,44;312,51;0,000501;0,003420;0,030907;0,0000
2018-02-12;22:30;272,26;88,83;979,52;4,51;312,34;0,000368;0,003194;0,030921;0,0000
2018-02-12;22:45;272,21;88,79;979,55;4,56;312,33;0,000266;0,002969;0,030933;0,0000
2018-02-12;23:00;272,15;88,78;979,55;4,58;312,47;0,000195;0,002743;0,030944;0,0000
2018-02-12;23:15;272,09;88,77;979,55;4,61;312,61;0,000123;0,002518;0,030954;0,0000
2018-02-12;23:30;272,03;88,75;979,56;4,63;312,75;0,000052;0,002293;0,030965;0,0000
2018-02-12;23:45;271,98;88,75;979,55;4,65;313,05;0,000014;0,002134;0,030974;0,0000
2018-02-12;24:00;271,93;88,76;979,54;4,66;313,52;0,000010;0,002042;0,030983;0,0000
2018-02-13;00:15;271,88;88,76;979,54;4,67;313,99;0,000006;0,001950;0,030991;0,0000
2018-02-13;00:30;271,83;88,77;979,53;4,68;314,45;0,000002;0,001858;0,030999;0,0000
2018-02-13;00:45;271,79;88,79;979,51;4,69;314,90;0,000000;0,001868;0,031007;0,0000
2018-02-13;01:00;271,75;88,82;979,47;4,69;315,34;0,000000;0,001978;0,031016;0,0000
2018-02-13;01:15;271,71;88,85;979,43;4,69;315,78;0,000000;0,002089;0,031024;0,0000
2018-02-13;01:30;271,67;88,88;979,40;4,70;316,21;0,000000;0,002200;0,031032;0,0000
2018-02-13;01:45;271,64;88,91;979,39;4,70;316,62;0,000000;0,002336;0,031041;0,0000
2018-02-13;02:00;271,62;88,93;979,40;4,71;316,98;0,000000;0,002498;0,031051;0,0000
2018-02-13;02:15;271,59;88,95;979,41;4,72;317,35;0,000000;0,002660;0,031062;0,0000
2018-02-13;02:30;271,57;88,97;979,42;4,73;317,71;0,000000;0,002822;0,031072;0,0000
2018-02-13;02:45;271,55;88,99;979,44;4,74;318,21;0,000000;0,003077;0,031083;0,0000
2018-02-13;03:00;271,53;89,00;979,46;4,76;318,84;0,000000;0,003425;0,031097;0,0000
2018-02-13;03:15;271,51;89,01;979,49;4,77;319,47;0,000000;0,003772;0,031110;0,0000
2018-02-13;03:30;271,50;89,02;979,51;4,79;320,09;0,000000;0,004120;0,031123;0,0000
2018-02-13;03:45;271,47;89,05;979,55;4,79;320,56;0,000000;0,004524;0,031140;0,0000
2018-02-13;04:00;271,44;89,11;979,59;4,77;320,88;0,000000;0,004985;0,031160;0,0000
2018-02-13;04:15;271,41;89,17;979,63;4,75;321,20;0,000000;0,005447;0,031180;0,0000
2018-02-13;04:30;271,38;89,23;979,67;4,73;321,52;0,000000;0,005908;0,031200;0,0000
2018-02-13;04:45;271,35;89,28;979,72;4,72;321,92;0,000000;0,006378;0,031224;0,0000
2018-02-13;05:00;271,32;89,32;979,79;4,71;322,39;0,000000;0,006855;0,031253;0,0000
2018-02-13;05:15;271,29;89,36;979,85;4,71;322,86;0,000000;0,007333;0,031282;0,0000
2018-02-13;05:30;271,25;89,39;979,92;4,70;323,34;0,000000;0,007810;0,031311;0,0000
2018-02-13;05:45;271,25;89,36;979,99;4,72;323,81;0,000000;0,008448;0,031346;0,0000
2018-02-13;06:00;271,27;89,27;980,07;4,75;324,27;0,000000;0,009246;0,031388;0,0000
2018-02-13;06:15;271,30;89,17;980,15;4,79;324,72;0,000000;0,010044;0,031430;0,1304
2018-02-13;06:30;271,32;89,08;980,24;4,82;325,16;0,000000;0,010842;0,031472;2,6967
2018-02-13;06:45;271,41;88,85;980,28;4,88;325,65;0,000000;0,011807;0,031523;6,6178
2018-02-13;07:00;271,55;88,50;980,29;4,95;326,18;0,000000;0,012939;0,031582;9,8405
2018-02-13;07:15;271,70;88,14;980,30;5,03;326,70;0,000000;0,014071;0,031642;12,7819
2018-02-13;07:30;271,85;87,79;980,31;5,11;327,19;0,000000;0,015204;0,031701;15,4371
2018-02-13;07:45;272,02;87,38;980,31;5,17;328,25;0,000000;0,016332;0,031768;18,1916
2018-02-13;08:00;272,22;86,92;980,30;5,23;329,87;0,000000;0,017456;0,031844;21,2183
2018-02-13;08:15;272,42;86,46;980,28;5,28;331,45;0,000000;0,018580;0,031920;24,1714
2018-02-13;08:30;272,62;86,00;980,26;5,35;332,99;0,000000;0,019705;0,031996;27,0330
2018-02-13;08:45;272,82;85,47;980,24;5,40;335,23;0,000845;0,020247;0,032063;29,6766
2018-02-13;09:00;273,01;84,90;980,20;5,44;338,16;0,002535;0,020207;0,032122;32,0606
2018-02-13;09:15;273,20;84,32;980,16;5,50;341,03;0,004225;0,020166;0,032181;34,2714
2018-02-13;09:30;273,39;83,74;980,12;5,57;343,84;0,005916;0,020126;0,032240;36,2964
2018-02-13;09:45;273,54;83,21;980,06;5,58;346,22;0,008868;0,019167;0,032261;38,0043
2018-02-13;10:00;273,65;82,71;979,98;5,54;348,26;0,013081;0,017288;0,032244;39,3713
2018-02-13;10:15;273,76;82,22;979,89;5,50;350,33;0,017295;0,015409;0,032227;40,5055
2018-02-13;10:30;273,87;81,73;979,80;5,46;352,43;0,021509;0,013530;0,032210;41,4019
2018-02-13;10:45;273,94;81,35;979,68;5,42;353,84;0,023965;0,012500;0,032173;41,6290
2018-02-13;11:00;273,99;81,07;979,52;5,37;354,56;0,024663;0,012319;0,032115;41,1716
2018-02-13;11:15;274,03;80,80;979,36;5,32;355,29;0,025361;0,012139;0,032057;40,4640
2018-02-13;11:30;274,07;80,52;979,21;5,26;356,04;0,026059;0,011958;0,031999;39,5203
2018-02-13;11:45;274,09;80,38;979,05;5,22;356,54;0,025927;0,012229;0,031945;38,2561
2018-02-13;12:00;274,09;80,38;978,88;5,18;356,79;0,024963;0,012952;0,031895;36,6919
2018-02-13;12:15;274,08;80,38;978,71;5,15;357,04;0,024000;0,013675;0,031846;34,9483
2018-02-13;12:30;274,08;80,38;978,55;5,11;357,29;0,023036;0,014398;0,031796;33,0464
2018-02-13;12:45;274,05;80,55;978,40;5,05;357,39;0,022199;0,014743;0,031765;31,2876
2018-02-13;13:00;274,00;80,90;978,26;4,97;357,32;0,021487;0,014710;0,031752;29,6600
2018-02-13;13:15;273,96;81,25;978,13;4,89;357,24;0,020775;0,014678;0,031739;27,8864
2018-02-13;13:30;273,91;81,60;978,00;4,81;357,17;0,020064;0,014645;0,031725;25,9793
2018-02-13;13:45;273,83;82,22;977,90;4,68;356,84;0,019644;0,014876;0,031741;23,4412
2018-02-13;14:00;273,71;83,11;977,85;4,51;356,22;0,019516;0,015372;0,031784;20,4034
2018-02-13;14:15;273,60;84,00;977,80;4,34;355,55;0,019388;0,015867;0,031827;17,4453
2018-02-13;14:30;273,48;84,91;977,74;4,18;354,83;0,019260;0,016363;0,031871;14,5982
2018-02-13;14:45;273,32;85,86;977,71;4,04;354,18;0,017997;0,018378;0,031940;11,6209
2018-02-13;15:00;273,12;86,86;977,69;3,92;353,62;0,015600;0,021914;0,032036;8,6639
2018-02-13;15:15;272,92;87,87;977,67;3,80;353,03;0,013204;0,025450;0,032131;6,0746
2018-02-13;15:30;272,72;88,89;977,65;3,69;352,40;0,010807;0,028986;0,032226;3,8870
2018-02-13;15:45;272,58;89,53;977,63;3,66;352,16;0,008669;0,032735;0,032343;2,0874
2018-02-13;16:00;272,48;89,79;977,63;3,72;352,35;0,006791;0,036697;0,032480;0,7666
2018-02-13;16:15;272,39;90,04;977,63;3,78;352,53;0,004914;0,040659;0,032618;0,0641
2018-02-13;16:30;272,29;90,29;977,62;3,83;352,70;0,003036;0,044621;0,032756;0,0000
2018-02-13;16:45;272,24;90,43;977,62;3,89;352,99;0,001835;0,048333;0,032915;0,0000
2018-02-13;17:00;272,24;90,47;977,61;3,94;353,38;0,001311;0,051795;0,033097;0,0000
2018-02-13;17:15;272,23;90,50;977,61;3,99;353,76;0,000786;0,055257;0,033278;0,0000
2018-02-13;17:30;272,23;90,54;977,60;4,04;354,14;0,000262;0,058719;0,033459;0,0000
2018-02-13;17:45;272,21;90,65;977,59;4,07;354,57;0,000000;0,061452;0,033668;0,0000
2018-02-13;18:00;272,20;90,83;977,58;4,09;355,07;0,000000;0,063455;0,033904;0,0000
2018-02-13;18:15;272,18;91,01;977,57;4,11;355,56;0,000000;0,065458;0,034140;0,0000
2018-02-13;18:30;272,16;91,19;977,55;4,12;356,05;0,000000;0,067461;0,034377;0,0000
2018-02-13;18:45;272,14;91,40;977,54;4,13;356,57;0,000000;0,067590;0,034621;0,0000
2018-02-13;19:00;272,11;91,62;977,53;4,12;357,14;0,000000;0,065843;0,034872;0,0000
2018-02-13;19:15;272,08;91,85;977,52;4,12;357,71;0,000000;0,064097;0,035123;0,0000
2018-02-13;19:30;272,05;92,08;977,51;4,11;358,28;0,000000;0,062350;0,035375;0,0000
2018-02-13;19:45;272,01;92,30;977,48;4,10;358,95;0,000000;0,060052;0,035611;0,0000
2018-02-13;20:00;271,96;92,52;977,43;4,07;359,72;0,000000;0,057202;0,035833;0,0000
2018-02-13;20:15;271,91;92,74;977,38;4,05;0,50;0,000000;0,054351;0,036055;0,0000
2018-02-13;20:30;271,86;92,97;977,33;4,03;1,29;0,000000;0,051501;0,036278;0,0000
2018-02-13;20:45;271,80;93,18;977,27;4,00;2,17;0,000000;0,049133;0,036484;0,0000
2018-02-13;21:00;271,73;93,37;977,20;3,96;3,15;0,000000;0,047246;0,036675;0,0000
2018-02-13;21:15;271,66;93,57;977,13;3,93;4,15;0,000000;0,045360;0,036867;0,0000
2018-02-13;21:30;271,60;93,77;977,06;3,89;5,16;0,000000;0,043473;0,037058;0,0000
2018-02-13;21:45;271,54;93,90;976,99;3,85;6,18;0,000000;0,042125;0,037238;0,0000
2018-02-13;22:00;271,49;93,98;976,94;3,81;7,20;0,000000;0,041315;0,037407;0,0000
2018-02-13;22:15;271,44;94,05;976,88;3,76;8,25;0,000000;0,040505;0,037575;0,0000
2018-02-13;22:30;271,39;94,13;976,83;3,72;9,33;0,000000;0,039696;0,037744;0,0000
2018-02-13;22:45;271,34;94,19;976,78;3,67;9,97;0,000000;0,039071;0,037908;0,0000
2018-02-13;23:00;271,28;94,23;976,75;3,61;10,16;0,000000;0,038633;0,038068;0,0000
2018-02-13;23:15;271,23;94,27;976,71;3,55;10,36;0,000000;0,038194;0,038227;0,0000
2018-02-13;23:30;271,17;94,32;976,68;3,49;10,57;0,000000;0,037756;0,038387;0,0000
2018-02-13;23:45;271,12;94,37;976,66;3,45;10,11;0,000000;0,037347;0,038544;0,0000
2018-02-13;24:00;271,07;94,42;976,65;3,42;8,95;0,000000;0,036969;0,038699;0,0000
2018-02-14;00:15;271,03;94,48;976,64;3,39;7,77;0,000000;0,036590;0,038854;0,0000
2018-02-14;00:30;270,98;94,54;976,62;3,36;6,58;0,000000;0,036212;0,039008;0,0000
2018-02-14;00:45;270,94;94,54;976,60;3,36;5,54;0,000000;0,035224;0,039158;0,0000
2018-02-14;01:00;270,92;94,49;976,56;3,38;4,67;0,000000;0,033625;0,039301;0,0000
2018-02-14;01:15;270,90;94,44;976,53;3,40;3,82;0,000000;0,032027;0,039445;0,0000
2018-02-14;01:30;270,88;94,39;976,49;3,43;2,97;0,000000;0,030428;0,039589;0,0000
2018-02-14;01:45;270,86;94,34;976,45;3,46;2,29;0,000000;0,028928;0,039721;0,0000
2018-02-14;02:00;270,84;94,29;976,41;3,50;1,78;0,000000;0,027526;0,039843;0,0000
2018-02-14;02:15;270,82;94,25;976,37;3,54;1,28;0,000000;0,026125;0,039964;0,0000
2018-02-14;02:30;270,80;94,20;976,33;3,58;0,78;0,000000;0,024723;0,040086;0,0000
2018-02-14;02:45;270,78;94,16;976,32;3,61;0,53;0,000000;0,023605;0,040199;0,0000
2018-02-14;03:00;270,75;94,15;976,34;3,64;0,51;0,000000;0,022772;0,040303;0,0000
2018-02-14;03:15;270,72;94,13;976,36;3,67;0,49;0,000000;0,021939;0,040408;0,0000
2018-02-14;03:30;270,69;94,10;976,38;3,69;0,47;0,000000;0,021106;0,040512;0,0000
2018-02-14;03:45;270,66;94,07;976,43;3,72;0,34;0,000000;0,021073;0,040617;0,0000
2018-02-14;04:00;270,63;94,03;976,51;3,76;0,12;0,000000;0,021840;0,040722;0,0000
2018-02-14;04:15;270,61;93,99;976,59;3,80;359,89;0,000000;0,022606;0,040826;0,0000
2018-02-14;04:30;270,59;93,95;976,67;3,83;359,68;0,000000;0,023373;0,040931;0,0000
2018-02-14;04:45;270,57;93,87;976,78;3,88;359,44;0,000000;0,024506;0,041044;0,0000
2018-02-14;05:00;270,58;93,75;976,91;3,92;359,18;0,000000;0,026004;0,041165;0,0000
2018-02-14;05:15;270,58;93,62;977,04;3,97;358,92;0,000000;0,027503;0,041286;0,0000
2018-02-14;05:30;270,58;93,50;977,17;4,02;358,67;0,000000;0,029002;0,041407;0,0000
2018-02-14;05:45;270,61;93,29;977,33;4,08;358,56;0,000000;0,029906;0,041531;0,0000
2018-02-14;06:00;270,68;92,99;977,51;4,16;358,59;0,000000;0,030214;0,041658;0,0000
2018-02-14;06:15;270,74;92,69;977,69;4,24;358,62;0,000000;0,030523;0,041784;0,2410
2018-02-14;06:30;270,80;92,39;977,87;4,31;358,64;0,000000;0,030832;0,041911;3,1989
2018-02-14;06:45;270,92;91,85;978,03;4,44;359,16;0,000000;0,030537;0,042026;7,4991
2018-02-14;07:00;271,10;91,08;978,17;4,62;0,12;0,000000;0,029639;0,042128;11,3734
2018-02-14;07:15;271,29;90,32;978,31;4,80;1,01;0,000000;0,028741;0,042231;15,2324
2018-02-14;07:30;271,47;89,57;978,45;4,98;1,83;0,000000;0,027843;0,042333;19,0551
2018-02-14;07:45;271,67;88,49;978,58;5,14;3,34;0,000002;0,026554;0,042411;23,3966
2018-02-14;08:00;271,89;87,12;978,70;5,29;5,47;0,000007;0,024875;0,042464;28,4885
2018-02-14;08:15;272,11;85,77;978,81;5,45;7,48;0,000011;0,023195;0,042517;33,7942
2018-02-14;08:30;272,33;84,44;978,92;5,61;9,38;0,000016;0,021515;0,042570;39,2621
2018-02-14;08:45;272,57;82,96;979,02;5,72;10,62;0,000044;0,019718;0,042563;45,2219
2018-02-14;09:00;272,81;81,35;979,09;5,76;11,28;0,000096;0,017805;0,042495;51,7006
2018-02-14;09:15;273,06;79,78;979,17;5,81;11,93;0,000148;0,015891;0,042426;58,2717
2018-02-14;09:30;273,31;78,23;979,24;5,85;12,58;0,000200;0,013977;0,042358;64,8601
2018-02-14;09:45;273,53;76,76;979,30;5,87;12,81;0,000265;0,012341;0,042192;70,9977
2018-02-14;10:00;273,74;75,34;979,33;5,86;12,65;0,000341;0,010981;0,041926;76,5653
2018-02-14;10:15;273,94;73,95;979,37;5,85;12,49;0,000418;0,009622;0,041661;81,8739
2018-02-14;10:30;274,15;72,58;979,40;5,84;12,32;0,000495;0,008262;0,041396;86,8594
2018-02-14;10:45;274,30;71,50;979,44;5,83;11,80;0,000609;0,007233;0,041092;89,5075
2018-02-14;11:00;274,40;70,69;979,46;5,83;10,92;0,000762;0,006533;0,040748;89,7017
2018-02-14;11:15;274,50;69,89;979,49;5,82;10,04;0,000914;0,005833;0,040404;89,3709
2018-02-14;11:30;274,60;69,09;979,52;5,82;9,16;0,001067;0,005134;0,040061;88,5251
2018-02-14;11:45;274,65;68,56;979,57;5,82;8,13;0,001231;0,004618;0,039737;87,1885
2018-02-14;12:00;274,68;68,27;979,64;5,84;6,95;0,001408;0,004286;0,039434;85,3748
2018-02-14;12:15;274,70;67,99;979,72;5,87;5,79;0,001585;0,003954;0,039131;83,0871
2018-02-14;12:30;274,72;67,71;979,79;5,89;4,63;0,001762;0,003622;0,038828;80,3429
2018-02-14;12:45;274,69;67,70;979,87;5,90;3,45;0,002069;0,003376;0,038579;75,9470
2018-02-14;13:00;274,63;67,98;979,96;5,90;2,26;0,002505;0,003217;0,038385;70,0654
2018-02-14;13:15;274,56;68,26;980,05;5,91;1,07;0,002942;0,003058;0,038191;64,0185
2018-02-14;13:30;274,49;68,54;980,14;5,91;359,88;0,003378;0,002898;0,037996;57,8710
2018-02-14;13:45;274,38;69,17;980,25;5,84;358,69;0,003397;0,002692;0,037862;51,2207
2018-02-14;14:00;274,22;70,15;980,39;5,69;357,45;0,002999;0,002439;0,037789;44,2366
2018-02-14;14:15;274,07;71,14;980,53;5,54;356,14;0,002601;0,002186;0,037717;37,4946
2018-02-14;14:30;273,91;72,15;980,66;5,39;354,75;0,002202;0,001933;0,037644;31,0689
2018-02-14;14:45;273,66;73,46;980,80;5,21;353,48;0,002019;0,001832;0,037602;24,6793
2018-02-14;15:00;273,32;75,08;980,96;5,00;352,30;0,002050;0,001882;0,037592;18,5479
2018-02-14;15:15;272,99;76,74;981,11;4,79;351,02;0,002081;0,001932;0,037583;13,1512
2018-02-14;15:30;272,65;78,44;981,26;4,58;349,62;0,002112;0,001982;0,037573;8,5586
2018-02-14;15:45;272,35;79,65;981,39;4,49;348,82;0,001980;0,002076;0,037572;4,7001
2018-02-14;16:00;272,08;80,33;981,51;4,52;348,73;0,001683;0,002213;0,037580;1,8116
2018-02-14;16:15;271,82;81,00;981,64;4,55;348,64;0,001387;0,002351;0,037589;0,1990
2018-02-14;16:30;271,55;81,68;981,76;4,58;348,54;0,001090;0,002489;0,037597;0,0000
2018-02-14;16:45;271,38;82,11;981,88;4,63;348,78;0,000827;0,002637;0,037607;0,0000
2018-02-14;17:00;271,30;82,31;981,99;4,70;349,34;0,000597;0,002795;0,037619;0,0000
2018-02-14;17:15;271,23;82,50;982,11;4,77;349,88;0,000367;0,002954;0,037631;0,0000
