Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
281,58;92,05;1019,89;6,08;265,76;0,000241;0;0;161,9602
281,55;91,63;1019,85;6,12;267,32;0,000197;0;0;156,6186
281,52;91,21;1019,8;6,12;268,58;0,00017;0;0;150,4671
281,49;90,79;1019,75;6,12;269,85;0,000142;0;0;143,9164
281,46;90,36;1019,7;6,12;271,11;0,000114;0;0;136,9998
281,42;90,09;1019,66;6,12;272,12;0,000094;0;0;129,3113
281,38;89,98;1019,64;6,1;272,9;0,00008;0;0;120,9543
281,34;89,87;1019,61;6,09;273,67;0,000066;0;0;112,4348
281,3;89,76;1019,59;6,07;274,45;0,000052;0;0;103,7964
281,25;89,76;1019,57;6,06;275,28;0,000047;0;0;94,5647
281,21;89,88;1019,56;6,04;276,16;0,000049;0;0;84,9041
281,17;89,99;1019,54;6,02;277,05;0,000052;0;0;75,4213
281,12;90,1;1019,53;6;277,94;0,000054;0;0;66,1634
281,07;90,24;1019,52;5,97;279,08;0,000069;0;0;56,6328
281,03;90,4;1019,52;5,92;280,47;0,000097;0;0;47,0765
280,98;90,56;1019,51;5,88;281,89;0,000125;0;0;38,1468
280,93;90,72;1019,51;5,84;283,32;0,000154;0;0;29,8809
280,88;90,88;1019,53;5,79;284,86;0,000186;0;0;22,0588
280,84;91,04;1019,59;5,73;286,51;0,000224;0;0;14,904
280,79;91,2;1019,64;5,67;288,19;0,000262;0;0;8,7507
280,75;91,36;1019,7;5,62;289,91;0,000299;0;0;3,6073
280,71;91,46;1019,77;5,59;291,7;0,000299;0;0;0,2202
280,69;91,5;1019,87;5,57;293,55;0,000261;0;0;0
280,66;91,55;1019,96;5,56;295,41;0,000223;0;0;0
280,63;91,59;1020,06;5,56;297,28;0,000185;0;0;0
280,61;91,63;1020,15;5,57;299,09;0,00015;0;0;0
280,58;91,65;1020,24;5,59;300,83;0,000116;0;0;0
280,56;91,67;1020,32;5,61;302,56;0,000082;0;0;0
280,54;91,69;1020,41;5,64;304,27;0,000049;0;0;0
280,51;91,75;1020,47;5,67;305,69;0,00003;0;0;0
280,49;91,86;1020,51;5,7;306,85;0,000025;0;0;0
280,46;91,97;1020,55;5,74;307,99;0,000021;0;0;0
280,44;92,07;1020,6;5,77;309,12;0,000016;0;0;0
280,41;92,21;1020,64;5,8;309,94;0,000015;0;0;0
280,39;92,38;1020,68;5,81;310,45;0,000017;0;0;0
280,36;92,55;1020,73;5,83;310,96;0,000018;0;0;0
280,34;92,72;1020,77;5,85;311,47;0,00002;0;0;0
280,31;92,9;1020,8;5,85;311,82;0,000023;0;0;0
280,29;93,1;1020,82;5,85;312,01;0,000026;0;0;0
280,27;93,3;1020,84;5,84;312,21;0,000028;0;0;0
280,24;93,5;1020,86;5,84;312,4;0,000031;0;0;0
280,21;93,69;1020,88;5,83;312,53;0,000032;0;0;0
280,19;93,87;1020,89;5,83;312,59;0,000031;0;0;0
280,16;94,05;1020,91;5,82;312,64;0,00003;0;0;0
280,13;94,23;1020,92;5,82;312,7;0,000029;0;0;0
280,1;94,37;1020,96;5,8;312,81;0,000027;0;0;0
280,07;94,47;1021;5,77;312,97;0,000024;0;0;0
280,03;94,57;1021,05;5,74;313,13;0,00002;0;0;0
280;94,67;1021,09;5,71;313,29;0,000017;0;0;0
279,97;94,75;1021,13;5,68;313,38;0,000016;0;0;0
279,93;94,8;1021,15;5,63;313,39;0,000017;0;0;0
279,9;94,86;1021,18;5,58;313,4;0,000019;0;0;0
279,86;94,91;1021,21;5,54;313,41;0,00002;0;0;0
279,82;94,95;1021,23;5,5;313,38;0,000028;0;0;0
279,77;94,98;1021,25;5,49;313,31;0,000043;0;0;0
279,73;95,01;1021,27;5,47;313,23;0,000059;0;0;0
279,68;95,04;1021,29;5,45;313,16;0,000074;0;0;0
279,63;95,06;1021,33;5,43;313,11;0,000102;0;0;0
279,59;95,08;1021,39;5,4;313,09;0,000144;0;0;0
279,55;95,11;1021,46;5,36;313,07;0,000185;0;0;0
279,51;95,13;1021,53;5,33;313,05;0,000227;0;0;0,7902
279,47;95,16;1021,61;5,29;312,99;0,00032;0;0;4,1275
279,45;95,19;1021,7;5,23;312,89;0,000465;0;0;8,1167
279,42;95,22;1021,79;5,17;312,79;0,00061;0;0;12,7425
279,39;95,25;1021,88;5,12;312,68;0,000755;0;0;17,9958
279,37;95,25;1021,97;5,03;312,53;0,000954;0;0;23,0338
279,36;95,21;1022,06;4,91;312,33;0,001207;0;0;27,3594
279,35;95,18;1022,15;4,79;312,13;0,00146;0;0;31,6232
279,33;95,14;1022,25;4,67;311,91;0,001714;0;0;35,807
279,33;95,06;1022,34;4,56;311,87;0,002012;0;0;39,8798
279,35;94,93;1022,42;4,46;312,01;0,002356;0;0;43,8202
279,37;94,81;1022,51;4,36;312,16;0,0027;0;0;47,6236
279,39;94,68;1022,59;4,26;312,32;0,003044;0;0;51,2743
279,39;94,6;1022,67;4,16;312,41;0,003356;0;0;54,5613
279,37;94,55;1022,74;4,07;312,45;0,003637;0;0;57,4325
279,35;94,5;1022,8;3,97;312,48;0,003917;0;0;60,061
279,34;94,46;1022,87;3,87;312,52;0,004198;0;0;62,4385
279,32;94,41;1022,94;3,78;312,4;0,00424;0;0;66,1785
279,3;94,35;1023,01;3,68;312,1;0,004042;0;0;71,4763
279,28;94,3;1023,09;3,58;311,79;0,003845;0;0;76,7483
279,26;94,25;1023,16;3,48;311,46;0,003648;0;0;81,9588
279,25;94,2;1023,2;3,39;310,88;0,003432;0;0;88,2845
279,24;94,15;1023,23;3,33;310,06;0,003199;0;0;95,7761
279,24;94,11;1023,25;3,26;309,2;0,002966;0;0;103,193
279,24;94,07;1023,27;3,19;308,3;0,002733;0;0;110,474
279,25;93,99;1023,26;3,15;307,32;0,002502;0;0;116,1226
279,26;93,89;1023,22;3,14;306,27;0,002273;0;0;120,0361
279,28;93,78;1023,19;3,14;305,22;0,002044;0;0;123,5988
279,3;93,67;1023,15;3,13;304,16;0,001815;0;0;126,7797
279,32;93,5;1023,1;3,14;303,39;0,001622;0;0;127,8862
279,36;93,25;1023,03;3,18;302,91;0,001465;0;0;126,9093
279,39;93,01;1022,96;3,22;302,44;0,001308;0;0;125,5198
279,43;92,76;1022,89;3,25;301,97;0,00115;0;0;123,7265
279,47;92,5;1022,81;3,28;302;0,001012;0;0;124,5098
279,54;92,23;1022,71;3,29;302,49;0,000894;0;0;127,7284
279,6;91,95;1022,62;3,3;302,98;0,000775;0;0;130,3273
279,66;91,68;1022,52;3,31;303,46;0,000657;0;0;132,2666
279,72;91,54;1022,41;3,27;304,18;0,00055;0;0;132,0898
279,77;91,54;1022,3;3,17;305,19;0,000455;0;0;129,9022
279,82;91,54;1022,19;3,08;306,26;0,00036;0;0;127,1642
279,88;91,53;1022,07;2,99;307,39;0,000265;0;0;123,8774
279,93;91,48;1021,97;2,91;308,72;0,000195;0;0;119,9468
279,97;91,37;1021,88;2,84;310,23;0,000148;0;0;115,395
280,01;91,26;1021,79;2,78;311,82;0,000102;0;0;110,3387
280,06;91,15;1021,7;2,72;313,47;0,000056;0;0;104,7931
280,09;91,06;1021,62;2,67;315,2;0,000029;0;0;97,7861
280,12;91,01;1021,54;2,61;316,99;0,000022;0;0;89,5681
280,15;90,96;1021,46;2,57;318,85;0,000014;0;0;81,2411
280,17;90,91;1021,38;2,52;320,79;0,000007;0;0;72,8422
280,19;90,9;1021,31;2,47;322,71;0,000003;0;0;63,7361
280,19;90,94;1021,25;2,43;324,62;0,000002;0;0;54,2105
280,19;90,98;1021,18;2,39;326,59;0,000001;0;0;45,0628
280,2;91,02;1021,11;2,35;328,64;0,000001;0;0;36,3312
280,18;91,13;1021,06;2,3;330,65;0;0;0;27,5907
280,15;91,32;1021,02;2,23;332,65;0;0;0;19,2221
280,12;91,51;1020,99;2,17;334,77;0;0;0;11,8243
280,09;91,69;1020,96;2,12;337;0;0;0;5,4113
280,07;91,82;1020,93;2,05;339,18;0;0;0;0,5584
280,05;91,9;1020,91;1,99;341,33;0;0;0;0
280,03;91,99;1020,89;1,92;343,63;0;0;0;0
280,01;92,07;1020,87;1,86;346,08;0;0;0;0
280;92,07;1020,83;1,78;348,42;0;0;0;0
280;92,01;1020,77;1,68;350,7;0;0;0;0
280;91,94;1020,71;1,59;353,26;0;0;0;0
280;91,88;1020,65;1,5;356,12;0;0;0;0
279,99;91,81;1020,58;1,41;358,58;0;0;0;0
279,98;91,75;1020,48;1,32;0,59;0;0;0;0
279,96;91,69;1020,39;1,23;2,9;0;0;0;0
279,95;91,63;1020,3;1,14;5,56;0;0;0;0
279,93;91,63;1020,21;1,06;8,03;0;0;0;0
279,89;91,7;1020,12;0,98;10,22;0;0;0;0
279,86;91,77;1020,04;0,89;12,81;0;0;0;0
279,82;91,83;1019,95;0,82;15,92;0;0;0;0
279,79;91,85;1019,86;0,74;20,37;0;0;0;0
279,76;91,82;1019,77;0,68;26,46;0,000001;0;0;0
279,73;91,79;1019,68;0,63;33,63;0,000001;0;0;0
279,7;91,76;1019,59;0,59;41,93;0,000001;0;0;0
279,67;91,64;1019,5;0,57;53,46;0,000001;0;0;0
279,65;91,45;1019,41;0,58;67,4;0,000001;0;0;0
279,62;91,25;1019,32;0,63;80,06;0,000001;0;0;0
279,59;91,06;1019,23;0,7;90,61;0,000001;0;0;0
279,57;90,98;1019,14;0,8;99,21;0,000001;0;0;0
279,54;91,03;1019,04;0,92;105,89;0,000001;0;0;0
279,52;91,08;1018,95;1,05;110,94;0,000001;0;0;0
279,49;91,13;1018,85;1,19;114,83;0,000001;0;0;0
279,47;91,23;1018,75;1,35;117,86;0,000002;0;0;0
279,44;91,4;1018,64;1,52;120,21;0,000003;0;0;0
279,42;91,56;1018,53;1,69;122,09;0,000003;0;0;0
279,39;91,73;1018,41;1,86;123,63;0,000004;0;0;0
279,37;91,88;1018,3;2,05;124,56;0,000005;0;0;0
279,36;92,04;1018,17;2,25;125,03;0,000007;0;0;0
279,34;92,19;1018,05;2,46;125,41;0,000009;0;0;0
279,33;92,34;1017,93;2,66;125,74;0,00001;0;0;0
279,32;92,49;1017,8;2,86;125,96;0,000013;0;0;0
279,31;92,64;1017,68;3,06;126,1;0,000016;0;0;0
279,3;92,79;1017,57;3,26;126,22;0,00002;0;0;0
279,29;92,94;1017,45;3,45;126,33;0,000023;0;0;0,9549
279,29;93,05;1017,35;3,63;126,59;0,000026;0;0;3,9581
279,31;93,12;1017,28;3,79;127;0,000029;0;0;7,4299
279,32;93,19;1017,2;3,95;127,38;0,000032;0;0;11,4411
279,33;93,26;1017,13;4,1;127,72;0,000035;0;0;15,9838
279,35;93,3;1017,07;4,22;128,01;0,000036;0;0;20,9419
279,37;93,3;1017,01;4,31;128,26;0,000033;0;0;26,2403
279,39;93,3;1016,96;4,4;128,5;0,000031;0;0;31,943
279,41;93,3;1016,91;4,49;128,73;0,000028;0;0;38,0258
279,44;93,24;1016,85;4,55;128,65;0,000024;0;0;43,5508
279,48;93,12;1016,78;4,59;128,27;0,000019;0;0;48,2085
279,53;93;1016,71;4,63;127,9;0,000013;0;0;52,7945
279,57;92,88;1016,64;4,66;127,53;0,000008;0;0;57,2882
279,63;92,63;1016,55;4,71;126,87;0,000005;0;0;62,5407
279,7;92,25;1016,45;4,78;125,94;0,000003;0;0;68,7
279,78;91,88;1016,34;4,85;125,03;0,000002;0;0;74,9185
279,85;91,51;1016,23;4,91;124,15;0,000001;0;0;81,1602
279,95;91,14;1016,09;5;123,38;0;0;0;88,0997
280,05;90,75;1015,91;5,1;122,74;0;0;0;95,7864
280,16;90,37;1015,74;5,2;122,12;0;0;0;103,4874
280,26;89,99;1015,56;5,31;121,52;0;0;0;111,149
280,39;89,51;1015,37;5,4;121,2;0;0;0;119,8951
280,53;88,94;1015,16;5,47;121,14;0;0;0;129,7547
280,67;88,37;1014,96;5,55;121,09;0;0;0;139,5019
280,82;87,8;1014,75;5,62;121,04;0;0;0;149,0569
280,97;87,08;1014,54;5,67;121,09;0;0;0;153,8646
281,14;86,2;1014,31;5,67;121,24;0;0;0;153,7175
281,31;85,33;1014,09;5,68;121,39;0;0;0;153,0431
281,48;84,47;1013,86;5,69;121,54;0;0;0;151,8534
281,65;83,59;1013,63;5,67;121,75;0;0;0;152,9237
281,82;82,7;1013,41;5,62;122,02;0;0;0;156,2396
282;81,82;1013,19;5,57;122,3;0;0;0;159,0027
282,17;80,95;1012,97;5,52;122,58;0;0;0;161,1798
282,33;80,17;1012,75;5,49;122,91;0;0;0;162,3793
282,5;79,48;1012,54;5,48;123,3;0;0;0;162,5923
282,66;78,79;1012,34;5,48;123,69;0;0;0;162,1678
282,82;78,1;1012,13;5,47;124,08;0;0;0;161,0919
282,96;77,55;1011,93;5,48;124,44;0;0;0;157,5843
283,09;77,11;1011,75;5,51;124,79;0;0;0;151,8075
283,21;76,68;1011,56;5,54;125,13;0;0;0;145,6108
283,34;76,25;1011,37;5,57;125,47;0;0;0;139,0243
283,43;75,92;1011,18;5,62;125,6;0;0;0;131,5161
283,51;75,67;1010,99;5,69;125,52;0;0;0;123,2041
283,58;75,42;1010,79;5,75;125,45;0;0;0;114,7219
283,65;75,17;1010,59;5,82;125,37;0;0;0;106,1127
283,7;75,02;1010,41;5,9;125,12;0;0;0;96,9416
283,72;74,96;1010,25;5,99;124,69;0,000001;0;0;87,3605
283,75;74,91;1010,08;6,09;124,28;0,000002;0;0;77,9313
283,77;74,85;1009,92;6,19;123,88;0,000003;0;0;68,6998
283,77;74,94;1009,76;6,29;123,52;0,000008;0;0;59,079
283,75;75,19;1009,62;6,39;123,19;0,000015;0;0;49,3413
283,72;75,44;1009,47;6,49;122,87;0,000022;0;0;40,2369
283,69;75,68;1009,32;6,6;122,56;0,00003;0;0;31,8033
283,65;76,02;1009,19;6,7;122,73;0,000049;0;0;23,7488
283,6;76,43;1009,06;6,8;123,36;0,000081;0;0;16,3371
283,54;76,85;1008,94;6,9;123,96;0,000112;0;0;9,9875
283,48;77,28;1008,82;7;124,55;0,000144;0;0;4,7073
283,42;77,78;1008,7;7,07;125,84;0,000191;0;0;0,6849
283,35;78,36;1008,58;7,1;127,83;0,000254;0;0;0
283,28;78,94;1008,47;7,14;129,8;0,000318;0;0;0
283,21;79,53;1008,35;7,19;131,74;0,000381;0;0;0
283,15;80,15;1008,23;7,15;134,53;0,000587;0;0;0
283,1;80,8;1008,09;7,04;138,28;0,000936;0;0;0
283,05;81,45;1007,95;6,95;142,14;0,001285;0;0;0
283,01;82,1;1007,81;6,9;146,07;0,001633;0;0;0
282,98;82,83;1007,68;6,77;150,37;0,001808;0;0;0
282,97;83,65;1007,55;6,57;155,23;0,001809;0;0;0
282,96;84,46;1007,42;6,41;160,36;0,00181;0;0;0
282,96;85,27;1007,3;6,31;165,7;0,001811;0;0;0
282,95;86,13;1007,17;6,16;171,19;0,001661;0;0;0
282,93;87,03;1007,05;5,95;177,06;0,001358;0;0;0
282,92;87,94;1006,93;5,81;183,28;0,001055;0;0;0
282,91;88,84;1006,81;5,74;189,72;0,000752;0;0;0
282,85;89,78;1006,71;5,67;196,18;0,00056;0;0;0
282,74;90,77;1006,63;5,58;202,77;0,000479;0;0;0
282,62;91,76;1006,54;5,58;209,46;0,000398;0;0;0
282,51;92,77;1006,46;5,64;216,08;0,000317;0;0;0
282,36;93,57;1006,39;5,75;222,22;0,000622;0;0;0
282,18;94,17;1006,34;5,88;227,87;0,001314;0;0;0
281,99;94,78;1006,29;6,07;233,23;0,002006;0;0;0
281,81;95,38;1006,24;6,3;238,23;0,002697;0;0;0
281,61;95,72;1006,21;6,53;242,64;0,003155;0;0;0
281,41;95,78;1006,22;6,75;246,54;0,003379;0;0;0
281,2;95,82;1006,23;7,01;250,18;0,003604;0;0;0
280,99;95,85;1006,24;7,28;253,56;0,003828;0;0;0
280,81;95,85;1006,28;7,45;256,4;0,003835;0;0;0
280,65;95,83;1006,35;7,5;258,87;0,003625;0;0;0
280,5;95,8;1006,42;7,57;261,29;0,003415;0;0;0
280,34;95,76;1006,49;7,65;263,67;0,003205;0;0;0
280,24;95,71;1006,56;7,62;265,81;0,00306;0;0;0
280,2;95,67;1006,64;7,47;267,79;0,002979;0;0;0
280,16;95,62;1006,73;7,33;269,85;0,002898;0;0;0
280,12;95,57;1006,81;7,2;271,98;0,002817;0;0;0
280,11;95,52;1006,9;7,07;273,24;0,00265;0;0;0
280,13;95,48;1007;6,91;273,57;0,002399;0;0;0
280,15;95,44;1007,09;6,76;273,91;0,002147;0;0;0,0007
280,17;95,39;1007,19;6,61;274,28;0,001895;0;0;0,589
280,19;95,32;1007,3;6,51;273,63;0,001613;0;0;2,3138
280,21;95,24;1007,42;6,46;271,95;0,001303;0;0;5,1144
280,23;95,15;1007,54;6,41;270,24;0,000992;0;0;8,9527
280,25;95,06;1007,67;6,37;268,51;0,000681;0;0;13,8311
280,28;94,95;1007,8;6,38;266,38;0,000485;0;0;19,9922
280,3;94,82;1007,94;6,43;263,91;0,000403;0;0;27,5573
280,32;94,69;1008,08;6,49;261,48;0,000321;0;0;36,2971
280,34;94,57;1008,22;6,57;259,11;0,000239;0;0;46,1758
280,38;94,35;1008,36;6,65;256,71;0,000187;0;0;56,5479
280,43;94,03;1008,51;6,75;254,3;0,000164;0;0;67,1772
280,48;93,72;1008,65;6,86;251,97;0,000141;0;0;78,5452
280,53;93,41;1008,8;6,98;249,71;0,000118;0;0;90,5886
280,59;93,02;1008,94;7,12;248,18;0,000101;0;0;101,3728
280,66;92,56;1009,07;7,28;247,36;0,00009;0;0;110,4661
280,73;92,1;1009,2;7,43;246,56;0,00008;0;0;119,5609
280,8;91,65;1009,34;7,59;245,81;0,000069;0;0;128,6068
280,85;91,3;1009,46;7,74;245,36;0,000065;0;0;136,685
280,88;91,07;1009,59;7,88;245,22;0,000067;0;0;143,6377
280,91;90,83;1009,71;8,02;245,08;0,000069;0;0;150,2579
280,95;90,6;1009,83;8,16;244,95;0,000071;0;0;156,5103
280,97;90,49;1009,93;8,28;244,88;0,000081;0;0;162,3086
280,98;90,52;1010,02;8,38;244,86;0,000099;0;0;167,6162
280,99;90,55;1010,1;8,48;244,84;0,000117;0;0;172,4535
281;90,58;1010,19;8,58;244,82;0,000135;0;0;176,7919
281;90,64;1010,26;8,64;245,16;0,000149;0;0;179,9201
281;90,73;1010,33;8,67;245,86;0,000158;0;0;181,7941
281,01;90,83;1010,4;8,7;246,55;0,000167;0;0;183,0808
281,01;90,92;1010,47;8,73;247,23;0,000177;0;0;183,7739
281;91,05;1010,54;8,76;247,89;0,000189;0;0;183,9602
280,98;91,22;1010,63;8,8;248,52;0,000206;0;0;183,6375
280,97;91,38;1010,71;8,84;249,15;0,000222;0;0;182,7142
280,95;91,54;1010,8;8,88;249,77;0,000238;0;0;181,1923
280,94;91,65;1010,87;8,91;250,37;0,00025;0;0;178,4585
280,92;91,7;1010,94;8,93;250,94;0,000258;0;0;174,5517
280,91;91,75;1011;8,95;251,51;0,000266;0;0;170,1195
280,9;91,8;1011,07;8,97;252,08;0,000273;0;0;165,1856
280,89;91,73;1011,13;9,01;252,74;0,000284;0;0;157,5763
280,89;91,55;1011,19;9,06;253,49;0,000297;0;0;147,5286
280,89;91,37;1011,25;9,12;254,24;0,000309;0;0;137,3731
280,89;91,19;1011,32;9,18;254,97;0,000322;0;0;127,1774
280,89;91,02;1011,38;9,21;255,55;0,000401;0;0;116,1946
280,87;90,85;1011,43;9,21;255,98;0,000545;0;0;104,6108
280,86;90,68;1011,49;9,22;256,4;0,00069;0;0;93,3532
280,85;90,51;1011,55;9,23;256,83;0,000834;0;0;82,4933
280,82;90,42;1011,59;9,21;257,14;0,000991;0;0;71,7945
280,79;90,39;1011,61;9,16;257,34;0,001161;0;0;61,3878
280,76;90,37;1011,62;9,12;257,54;0,001331;0;0;51,6598
280,73;90,34;1011,64;9,08;257,75;0,001501;0;0;42,6649
280,7;90,31;1011,66;9,01;257,76;0,001589;0;0;35,7417
280,69;90,28;1011,67;8,93;257,56;0,001593;0;0;30,4648
280,67;90,24;1011,68;8,84;257,37;0,001598;0;0;25,4137
280,65;90,21;1011,7;8,76;257,17;0,001603;0;0;20,6094
280,64;90,18;1011,72;8,66;256,73;0,001522;0;0;15,9093
280,64;90,17;1011,75;8,56;256,04;0,001355;0;0;11,4451
280,64;90,15;1011,78;8,46;255,33;0,001188;0;0;7,429
280,63;90,13;1011,81;8,36;254,61;0,001021;0;0;3,8699
280,63;90,19;1011,84;8,25;253,42;0,000849;0;0;0,7649
280,62;90,32;1011,87;8,16;251,75;0,00067;0;0;0
280,61;90,46;1011,89;8,06;250,04;0,000492;0;0;0
280,6;90,59;1011,92;7,98;248,3;0,000314;0;0;0
280,58;90,76;1011,93;7,93;246,44;0,000202;0;0;0
280,56;90,96;1011,92;7,93;244,51;0,000158;0;0;0
280,54;91,16;1011,92;7,93;242,58;0,000114;0;0;0
280,52;91,35;1011,92;7,94;240,65;0,000069;0;0;0
280,51;91,45;1011,91;7,97;239,22;0,000049;0;0;0
280,52;91,43;1011,91;8,01;238,31;0,000051;0;0;0
280,52;91,41;1011,9;8,05;237,41;0,000054;0;0;0
280,52;91,4;1011,89;8,09;236,52;0,000057;0;0;0
280,53;91,22;1011,82;8,1;235,44;0,000063;0;0;0
280,57;90,89;1011,68;8,08;234,17;0,000073;0;0;0
280,6;90,56;1011,53;8,06;232,88;0,000082;0;0;0
280,63;90,22;1011,39;8,05;231,59;0,000092;0;0;0
280,67;89,85;1011,23;8,07;230,24;0,000532;0;0;0
280,71;89,44;1011,05;8,14;228,85;0,001403;0;0;0
280,76;89,04;1010,88;8,21;227,48;0,002274;0;0;0
280,8;88,63;1010,7;8,29;226,14;0,003144;0;0;0
280,82;88,51;1010,52;8,32;224,37;0,005676;0;0;0
280,83;88,68;1010,34;8,31;222,17;0,009868;0;0;0
280,83;88,85;1010,17;8,31;219,96;0,01406;0;0;0
280,84;89,02;1009,99;8,32;217,76;0,018253;0;0;0
280,84;89,28;1009,79;8,37;215,93;0,021044;0;0;0
280,84;89,63;1009,56;8,47;214,5;0,022435;0;0;0
280,84;89,98;1009,34;8,57;213,09;0,023825;0;0;0
280,85;90,33;1009,11;8,67;211,72;0,025216;0;0;0
280,86;90,61;1008,9;8,86;212,01;0,028191;0;0;0
280,9;90,81;1008,7;9,12;213,85;0,032752;0;0;0
280,93;91,01;1008,5;9,4;215,58;0,037312;0;0;0
280,96;91,21;1008,3;9,69;217,21;0,041872;0;0;0
280,98;91,43;1008,12;9,9;219,37;0,043656;0;0;0
280,99;91,66;1007,95;10,04;222,08;0,042662;0;0;0
281;91,88;1007,78;10,21;224,71;0,041668;0;0;0
281,01;92,11;1007,61;10,4;227,24;0,040675;0;0;0
281,02;92,21;1007,46;10,57;229,55;0,03929;0;0;0
281,03;92,19;1007,31;10,7;231,66;0,037514;0;0;0
281,04;92,16;1007,16;10,86;233,72;0,035738;0;0;0,0038
281,05;92,14;1007,01;11,02;235,72;0,033963;0;0;0,13
281,05;92,1;1006,93;11,14;237,85;0,031867;0;0;0,3759
281,06;92,04;1006,92;11,21;240,15;0,029453;0;0;0,6754
281,06;91,98;1006,91;11,3;242,41;0,027039;0;0;1,0366
281,07;91,92;1006,89;11,41;244,64;0,024624;0;0;1,459
281,07;91,85;1006,93;11,41;246,47;0,021231;0;0;2,6785
281,06;91,76;1007,02;11,31;247,98;0,01686;0;0;5,0831
281,06;91,67;1007,12;11,21;249,51;0,012488;0;0;8,0592
281,05;91,58;1007,21;11,12;251,07;0,008117;0;0;11,5947
281,05;91,18;1007,31;11,03;252,29;0,005487;0;0;16,8668
281,06;90,46;1007,43;10,96;253,17;0,004599;0;0;24,2064
281,06;89,75;1007,55;10,88;254,07;0,003711;0;0;32,4956
281,07;89,03;1007,66;10,81;254,97;0,002822;0;0;41,6825
281,06;88,38;1007,78;10,79;255,33;0,002204;0;0;51,7723
281,05;87,79;1007,9;10,82;255,13;0,001854;0;0;62,7096
281,03;87,19;1008,02;10,85;254,93;0,001505;0;0;74,3577
281,02;86,6;1008,14;10,88;254,73;0,001156;0;0;86,6338
281,01;86,22;1008,28;10,93;254,65;0,000899;0;0;100,2165
281;86,06;1008,45;10,99;254,68;0,000735;0;0;115,103
280,99;85,9;1008,62;11,06;254,71;0,00057;0;0;130,4447
280,99;85,74;1008,78;11,13;254,74;0,000406;0;0;146,1221
280,97;85,83;1008,94;11,12;254,48;0,000296;0;0;157,412
280,95;86,16;1009,07;11,05;253,91;0,000241;0;0;163,866
280,93;86,5;1009,21;10,98;253,33;0,000186;0;0;169,9198
280,9;86,83;1009,35;10,91;252,75;0,000131;0;0;175,5329
280,89;87,07;1009,46;10,85;252,4;0,000096;0;0;179,8242
280,89;87,21;1009,54;10,8;252,29;0,000081;0;0;182,733
280,89;87,36;1009,62;10,74;252,18;0,000066;0;0;185,0713
280,88;87,5;1009,7;10,69;252,07;0,000051;0;0;186,8226
280,88;87,62;1009,78;10,62;252,11;0,000041;0;0;187,6466
280,88;87,71;1009,85;10,52;252,32;0,000034;0;0;187,5354
280,88;87,81;1009,92;10,43;252,53;0,000027;0;0;186,812
280,88;87,9;1009,99;10,34;252,75;0,00002;0;0;185,4761
280,87;88;1010,05;10,23;252,96;0,000015;0;0;183,1079
280,87;88,11;1010,1;10,12;253,18;0,000012;0;0;179,7341
280,87;88,22;1010,14;10;253,4;0,000009;0;0;175,7987
280,86;88,32;1010,19;9,89;253,63;0,000006;0;0;171,3198
280,86;88,41;1010,22;9,78;253,85;0,000004;0;0;162,2301
280,85;88,47;1010,24;9,67;254,06;0,000003;0;0;148,9417
280,85;88,54;1010,26;9,56;254,28;0,000003;0;0;135,7573
280,85;88,6;1010,28;9,45;254,51;0,000003;0;0;122,7718
280,84;88,67;1010,28;9,32;254,87;0,000002;0;0;109,5836
280,82;88,75;1010,26;9,16;255,38;0,000002;0;0;96,3537
280,81;88,83;1010,24;9,01;255,91;0,000002;0;0;83,6891
280,79;88,91;1010,22;8,85;256,46;0,000002;0;0;71,6747
280,76;89,14;1010,18;8,65;256,36;0,000002;0;0;65,399
280,72;89,53;1010,11;8,4;255,58;0,000002;0;0;63,8011
280,67;89,92;1010,04;8,16;254,74;0,000002;0;0;61,5022
280,63;90,32;1009,97;7,91;253,85;0,000002;0;0;58,5041
280,58;90,67;1009,9;7,71;252,83;0,000004;0;0;52,1503
280,55;90,98;1009,84;7,54;251,67;0,000009;0;0;43,4078
280,51;91,28;1009,78;7,38;250,45;0,000014;0;0;35,2919
280,47;91,59;1009,72;7,22;249,19;0,000019;0;0;27,8352
280,44;91,87;1009,66;7,09;247,84;0,000077;0;0;20,4272
280,41;92,12;1009,61;6,98;246,42;0,00019;0;0;13,5368
280,38;92,37;1009,56;6,88;244,96;0,000303;0;0;7,9604
280,34;92,62;1009,5;6,79;243,46;0,000416;0;0;3,696
280,32;92,84;1009,46;6,74;242,04;0,001341;0;0;0,7572
280,31;93,04;1009,44;6,73;240,73;0,003079;0;0;0
280,29;93,23;1009,41;6,72;239,41;0,004817;0;0;0
280,27;93,42;1009,38;6,72;238,09;0,006555;0;0;0
280,26;93,59;1009,34;6,72;236,99;0,011396;0;0;0
280,26;93,72;1009,27;6,71;236,12;0,019342;0;0;0
280,25;93,85;1009,21;6,7;235,24;0,027287;0;0;0
280,24;93,99;1009,15;6,7;234,36;0,035232;0;0;0
280,23;94,06;1009,02;6,6;233,44;0,046275;0;0;0
280,22;94,07;1008,84;6,4;232,43;0,060414;0;0;0
280,22;94,08;1008,66;6,21;231,36;0,074554;0;0;0
280,21;94,1;1008,48;6,02;230,23;0,088694;0;0;0
280,18;94,07;1008,23;5,75;228,84;0,103634;0;0;0
