Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
279,19;84,27;1002,71;2,23;229,49;0,005613;0;0,001013;33,4073
279,13;84,84;1002,75;2,03;232,23;0,005436;0;0,000998;28,9271
279;85,56;1002,79;1,83;234,92;0,005192;0;0,000987;24,9892
278,81;86,45;1002,83;1,61;237,59;0,004881;0;0,000978;21,5029
278,62;87,34;1002,88;1,4;241,09;0,004571;0;0,000969;18,0969
278,42;88,25;1002,92;1,19;245,82;0,00426;0;0,000961;14,7904
278,21;88,92;1002,98;1,02;250,85;0,004082;0;0,000955;11,1373
277,97;89,34;1003,07;0,89;255,74;0,004035;0;0,000951;7,4866
277,74;89,75;1003,15;0,77;262,2;0,003988;0;0,000948;4,4345
277,5;90,15;1003,23;0,67;270,89;0,003942;0;0,000945;1,9989
277,32;90,66;1003,32;0,55;278,73;0,003874;0;0,000942;0,2813
277,18;91,27;1003,41;0,43;285,75;0,003785;0;0,000942;0
277,05;91,89;1003,5;0,31;298,21;0,003696;0;0,000941;0
276,92;92,51;1003,6;0,23;321,98;0,003607;0;0,00094;0
276,79;93,1;1003,66;0,18;354,25;0,003559;0;0,000939;0
276,67;93,66;1003,7;0,17;33,15;0,003551;0;0,000939;0
276,55;94,22;1003,74;0,23;62,49;0,003543;0;0,000938;0
276,43;94,78;1003,78;0,32;77,46;0,003536;0;0,000937;0
276,32;95,19;1003,81;0,41;89,77;0,003575;0;0,000937;0
276,23;95,44;1003,84;0,5;101,5;0,00366;0;0,000936;0
276,15;95,7;1003,86;0,6;109,49;0,003746;0;0,000935;0
276,06;95,95;1003,88;0,71;115,07;0,003831;0;0,000935;0
275,97;96,16;1003,89;0,8;120,93;0,004057;0;0,000934;0
275,89;96,34;1003,88;0,86;127,47;0,004424;0;0,000933;0
275,81;96,51;1003,88;0,94;133,03;0,00479;0;0,000932;0
275,72;96,69;1003,87;1,02;137,72;0,005157;0;0,000931;0
275,65;96,79;1003,87;1,06;141,91;0,005586;0;0,00093;0
275,59;96,84;1003,86;1,06;146,21;0,006079;0;0,000929;0
275,53;96,88;1003,86;1,06;150,52;0,006571;0;0,000928;0
275,48;96,91;1003,86;1,07;154,78;0,007064;0;0,000927;0
275,44;96,85;1003,88;1,04;158,93;0,007664;0;0,000926;0
275,42;96,67;1003,91;0,97;163,41;0,008372;0;0,000925;0
275,41;96,49;1003,94;0,92;168,49;0,009081;0;0,000924;0
275,4;96,31;1003,98;0,87;174,18;0,009789;0;0,000923;0
275,38;96,17;1004,02;0,81;180,13;0,01049;0;0,000922;0
275,36;96,05;1004,09;0,73;186,81;0,011184;0;0,000922;0
275,34;95,94;1004,16;0,66;194,92;0,011878;0;0,000921;0
275,32;95,82;1004,23;0,61;204,55;0,012571;0;0,00092;0
275,29;95,76;1004,29;0,56;216,32;0,012928;0;0,00092;0
275,24;95,76;1004,35;0,52;231,27;0,012948;0;0,000919;0
275,19;95,75;1004,41;0,52;247,61;0,012968;0;0,000919;0
275,15;95,74;1004,47;0,55;262,93;0,012988;0;0,000918;0
275,08;95,82;1004,52;0,59;275,39;0,013031;0;0,000918;0
275;95,99;1004,57;0,61;286,44;0,013098;0;0,000918;0
274,92;96,15;1004,62;0,66;296,28;0,013165;0;0,000917;0
274,84;96,32;1004,66;0,72;304,65;0,013232;0;0,000917;0
274,77;96,42;1004,7;0,76;310,35;0,012725;0;0,000917;0
274,72;96,45;1004,73;0,76;314,52;0,011644;0;0,000916;0
274,67;96,48;1004,76;0,76;318,66;0,010563;0;0,000916;0
274,61;96,5;1004,79;0,77;322,75;0,009482;0;0,000916;0
274,57;96,5;1004,82;0,76;325,62;0,00871;0;0,000915;0
274,53;96,47;1004,84;0,73;327,47;0,008248;0;0,000915;0
274,49;96,44;1004,87;0,71;329,45;0,007785;0;0,000914;0
274,45;96,41;1004,89;0,68;331,59;0,007323;0;0,000914;0
274,42;96,34;1004,92;0,66;332,64;0,007007;0,000054;0,000914;0
274,41;96,22;1004,97;0,64;332,48;0,006838;0,000161;0,000915;0
274,39;96,11;1005,01;0,62;332,3;0,006668;0,000269;0,000916;0
274,38;96;1005,05;0,6;332,11;0,006499;0,000376;0,000916;0,5774
274,43;95,75;1005,1;0,58;331,99;0,006294;0,000376;0,000916;3,243
274,56;95,36;1005,14;0,56;331,96;0,006053;0,000269;0,000914;6,2824
274,69;94,97;1005,19;0,54;331,92;0,005812;0,000161;0,000911;9,6406
274,81;94,59;1005,23;0,52;331,88;0,005571;0,000054;0,000909;13,3009
274,96;94,23;1005,28;0,49;329,33;0,005248;0;0,000904;17,2973
275,14;93,91;1005,35;0,46;323,66;0,004844;0;0,000897;21,637
275,32;93,58;1005,41;0,43;317,13;0,00444;0;0,00089;26,2508
275,5;93,24;1005,47;0,4;309,72;0,004036;0;0,000882;31,1098
275,75;92,81;1005,54;0,41;301,58;0,003908;0;0,000872;36,2374
276,06;92,26;1005,62;0,45;294,29;0,004055;0;0,000859;41,6156
276,37;91,7;1005,7;0,49;288,21;0,004203;0;0,000846;47,158
276,68;91,13;1005,78;0,54;283,17;0,004351;0;0,000834;52,8254
277,09;89,91;1005,86;0,63;279,52;0,004562;0;0,000818;59,2394
277,59;88,09;1005,95;0,75;277,28;0,004837;0;0,000799;66,4676
278,08;86,3;1006,03;0,87;275,65;0,005111;0;0,000781;73,826
278,58;84,55;1006,11;0,99;274,43;0,005386;0;0,000763;81,2514
279;82,86;1006,18;1,15;272,31;0,006623;0;0,000741;86,7992
279,33;81,25;1006,24;1,36;269,82;0,008821;0;0,000717;90,2271
279,66;79,67;1006,3;1,57;267,99;0,01102;0;0,000693;93,3282
279,99;78,13;1006,36;1,77;266,59;0,013219;0;0,000668;96,0836
280,18;77,28;1006,41;1,97;266,61;0,013994;0;0,000646;96,4666
280,22;77,09;1006,45;2,15;267,65;0,013345;0;0,000626;94,3858
280,26;76,9;1006,5;2,34;268,53;0,012697;0;0,000605;91,8513
280,3;76,71;1006,54;2,52;269,29;0,012048;0;0,000585;88,9003
280,31;76,68;1006,58;2,69;270,56;0,011417;0;0,000567;87,2313
280,3;76,83;1006,61;2,84;272,29;0,010803;0;0,000551;86,8648
280,28;76,97;1006,63;2,99;273,84;0,010189;0;0,000535;86,1431
280,27;77,11;1006,66;3,15;275,24;0,009575;0;0,00052;85,0694
280,22;77,35;1006,68;3,28;276,72;0,00915;0;0,000505;82,7466
280,14;77,7;1006,7;3,4;278,29;0,008914;0;0,000492;79,2375
280,07;78,04;1006,72;3,52;279,75;0,008679;0;0,00048;75,4885
280;78,39;1006,74;3,64;281,12;0,008443;0;0,000467;71,5295
279,89;78,89;1006,76;3,73;282,46;0,008152;0;0,000456;67,7957
279,77;79,54;1006,78;3,78;283,82;0,007803;0;0,000446;64,2687
279,64;80,19;1006,8;3,84;285,13;0,007455;0;0,000436;60,5503
279,52;80,86;1006,83;3,9;286,41;0,007107;0;0,000427;56,6622
279,37;81,61;1006,85;3,93;287,39;0,006872;0;0,000419;52,9363
279,21;82,45;1006,88;3,92;288,12;0,006753;0;0,000412;49,3324
279,05;83,31;1006,91;3,91;288,85;0,006633;0;0,000405;45,5374
278,89;84,18;1006,95;3,9;289,58;0,006513;0;0,000398;41,5678
278,67;85,29;1006,98;3,83;289,94;0,006247;0;0,000393;36,7902
278,4;86,68;1007,02;3,71;289,92;0,005834;0;0,000389;31,4436
278,13;88,08;1007,05;3,59;289,9;0,005422;0;0,000385;26,2819
277,87;89,51;1007,09;3,46;289,88;0,00501;0;0,000381;21,3351
277,51;91,12;1007,14;3,34;289,77;0,004498;0;0,000378;15,944
277,06;92,91;1007,21;3,22;289,55;0,003887;0;0,000377;10,6168
276,62;94,72;1007,28;3,1;289,31;0,003276;0;0,000375;6,2332
276,18;96,57;1007,35;2,98;289,06;0,002665;0;0,000374;2,819
275,9;97,56;1007,44;2,97;288,75;0,002455;0;0,000373;0,4629
275,79;97,66;1007,55;3,09;288,43;0,002646;0;0,000372;0
275,68;97,75;1007,66;3,2;288,13;0,002837;0;0,000371;0
275,57;97,85;1007,77;3,31;287,85;0,003028;0;0,000371;0
275,49;97,8;1007,87;3,4;287,6;0,003517;0;0,00037;0
275,44;97,63;1007,94;3,47;287,38;0,004306;0;0,000369;0
275,4;97,45;1008,01;3,54;287,17;0,005095;0;0,000368;0
275,35;97,27;1008,08;3,6;286,97;0,005883;0;0,000367;0
275,32;97,03;1008,14;3,66;287,1;0,006819;0;0,000366;0
275,3;96,72;1008,18;3,71;287,55;0,007901;0;0,000365;0
275,28;96,41;1008,23;3,76;287,98;0,008984;0;0,000364;0
275,27;96,1;1008,28;3,81;288,41;0,010067;0;0,000363;0
275,23;95,88;1008,33;3,84;288,93;0,010435;0;0,000362;0
275,17;95,76;1008,39;3,85;289,56;0,010088;0;0,000361;0
275,12;95,64;1008,45;3,87;290,19;0,009742;0;0,00036;0
275,06;95,51;1008,5;3,88;290,81;0,009396;0;0,000359;0
275;95,46;1008,55;3,87;291,47;0,009323;0;0,000359;0
274,95;95,47;1008,58;3,85;292,19;0,009524;0;0,000361;0
274,89;95,48;1008,62;3,82;292,91;0,009725;0;0,000362;0
274,83;95,49;1008,65;3,8;293,65;0,009926;0;0,000363;0
274,77;95,52;1008,68;3,76;294,25;0,009961;0;0,000364;0
274,69;95,57;1008,71;3,71;294,73;0,009829;0;0,000364;0
274,61;95,62;1008,74;3,66;295,22;0,009698;0;0,000364;0
274,54;95,66;1008,77;3,61;295,72;0,009566;0;0,000365;0
274,44;95,69;1008,79;3,58;296,33;0,009065;0,000537;0,00037;0
274,31;95,68;1008,81;3,57;297,04;0,008194;0,001611;0,000379;0
274,19;95,68;1008,83;3,56;297,74;0,007324;0,002685;0,000389;0
274,07;95,66;1008,85;3,55;298,45;0,006453;0,00376;0,000399;0
273,96;95,66;1008,89;3,54;299,05;0,005911;0,004317;0,000413;0
273,87;95,68;1008,94;3,52;299,52;0,005698;0,004359;0,000432;0
273,78;95,7;1008,99;3,5;300;0,005486;0,0044;0,000452;0
273,69;95,72;1009,04;3,48;300,48;0,005273;0,004442;0,000471;0
273,63;95,73;1009,11;3,47;300,79;0,005084;0,004497;0,00049;0
273,59;95,74;1009,19;3,47;300,92;0,004919;0,004568;0,000508;0
273,55;95,76;1009,27;3,46;301,04;0,004753;0,004638;0,000526;0
273,51;95,77;1009,35;3,45;301,17;0,004588;0,004708;0,000545;0
273,48;95,8;1009,43;3,43;301,27;0,004481;0,004709;0,000563;0
273,45;95,85;1009,5;3,39;301,34;0,004433;0,004642;0,000582;0
273,42;95,89;1009,57;3,34;301,41;0,004384;0,004574;0,0006;0
273,4;95,93;1009,64;3,3;301,49;0,004336;0,004507;0,000619;0
273,37;96,02;1009,71;3,24;301,39;0,004331;0,004404;0,000636;0
273,36;96,13;1009,75;3,14;301,11;0,00437;0,004265;0,000652;0
273,34;96,25;1009,8;3,05;300,81;0,004409;0,004126;0,000667;0
273,32;96,37;1009,85;2,96;300,49;0,004448;0,003987;0,000683;0
273,33;96,4;1009,91;2,9;299,99;0,004523;0,003832;0,000698;0
273,37;96,34;1009,97;2,87;299,3;0,004636;0,003659;0,000713;0
273,42;96,29;1010,04;2,85;298,59;0,004748;0,003486;0,000728;0
273,46;96,23;1010,1;2,82;297,87;0,00486;0,003313;0,000742;0,9287
273,54;95,94;1010,18;2,88;297,07;0,004878;0,003245;0,000756;3,9909
273,67;95,43;1010,26;3,02;296,26;0,004802;0,003281;0,00077;7,2723
273,8;94,93;1010,34;3,17;295,52;0,004726;0,003317;0,000784;10,8364
273,93;94,42;1010,42;3,32;294,84;0,004649;0,003353;0,000798;14,6659
274,02;94,01;1010,52;3,4;294,14;0,004568;0,003298;0,000811;18,8651
274,07;93,68;1010,62;3,4;293,36;0,004481;0,003153;0,000824;23,4783
274,11;93,35;1010,73;3,41;292,59;0,004394;0,003007;0,000837;28,3769
274,16;93,03;1010,84;3,41;291,82;0,004308;0,002862;0,000849;33,5306
274,27;92,75;1010,95;3,4;290,44;0,004353;0,002521;0,000856;38,4801
274,45;92,52;1011,06;3,38;288,44;0,004531;0,001986;0,000857;43,071
274,63;92,27;1011,17;3,36;286,41;0,004709;0,00145;0,000857;47,6615
274,81;92,02;1011,28;3,35;284,36;0,004887;0,000914;0,000858;52,2244
275,01;91,8;1011,39;3,34;282,33;0,004772;0,000568;0,000851;56,4614
275,21;91,61;1011,5;3,35;280,34;0,004366;0,000411;0,000837;60,2996
275,41;91,41;1011,6;3,36;278,35;0,003959;0,000254;0,000823;63,9713
275,62;91,2;1011,71;3,37;276,38;0,003553;0,000097;0,00081;67,4547
275,81;90,94;1011,8;3,41;274,98;0,003215;0,000016;0,000793;69,8938
276;90,62;1011,87;3,46;274,14;0,002945;0,000011;0,000773;71,1908
276,18;90,3;1011,95;3,51;273,33;0,002674;0,000007;0,000753;72,1528
276,37;89,98;1012,02;3,57;272,54;0,002404;0,000002;0,000733;72,7825
276,53;89,56;1012,09;3,64;272,36;0,002568;0;0,000714;74,0201
276,68;89,05;1012,16;3,74;272,74;0,003165;0;0,000696;75,9064
276,82;88,55;1012,22;3,84;273,1;0,003761;0;0,000679;77,505
276,96;88,04;1012,28;3,94;273,44;0,004358;0;0,000661;78,8015
277,05;87,7;1012,34;4,04;273,73;0,00489;0;0,000644;78,0636
277,09;87,53;1012,38;4,16;273,96;0,005356;0;0,000629;75,3003
277,12;87,35;1012,42;4,27;274,18;0,005823;0;0,000613;72,2618
277,16;87,18;1012,47;4,39;274,39;0,00629;0;0,000598;68,9801
277,2;86,97;1012,5;4,48;274,8;0,007058;0;0,000583;67,5835
277,24;86,74;1012,52;4,55;275,4;0,008129;0;0,00057;67,9751
277,28;86,5;1012,54;4,61;275,99;0,0092;0;0,000556;68,0088
277,33;86,27;1012,55;4,68;276,56;0,01027;0;0,000543;67,6707
277,34;86,14;1012,56;4,71;277,01;0,010596;0;0,00053;65,441
277,34;86,12;1012,56;4,7;277,36;0,010178;0;0,000519;61,4914
277,33;86,1;1012,56;4,69;277,71;0,00976;0;0,000508;57,4115
277,33;86,08;1012,56;4,69;278,06;0,009341;0;0,000497;53,2287
277,29;86,27;1012,57;4,66;278,4;0,009035;0;0,000488;48,5312
277,21;86,69;1012,58;4,62;278,74;0,00884;0;0,000481;43,4338
277,14;87,1;1012,6;4,57;279,08;0,008645;0;0,000473;38,4394
277,06;87,51;1012,61;4,53;279,43;0,008451;0;0,000466;33,5829
276,95;88,21;1012,63;4,44;279,62;0,008072;0;0,000461;28,1208
276,8;89,19;1012,65;4,32;279,65;0,00751;0;0,000457;22,343
276,66;90,19;1012,68;4,2;279,67;0,006948;0;0,000453;17,1543
276,51;91,2;1012,7;4,07;279,7;0,006386;0;0,000449;12,5941
276,36;92,11;1012,74;3,93;279,77;0,006076;0;0,000446;8,8065
276,2;92,93;1012,79;3,76;279,87;0,006019;0;0,000444;5,7443
276,05;93,75;1012,84;3,59;279,99;0,005961;0;0,000443;3,2927
275,89;94,59;1012,89;3,42;280,12;0,005903;0;0,000441;1,4663
275,78;95,11;1012,96;3,3;280,37;0,00615;0;0,00044;0,2984
275,73;95,32;1013,03;3,24;280,75;0,006701;0;0,000438;0
275,67;95,52;1013,11;3,17;281,15;0,007252;0;0,000437;0
275,61;95,73;1013,18;3,11;281,56;0,007803;0;0,000436;0
275,57;95,85;1013,23;3,03;282,15;0,008067;0;0,000435;0
275,53;95,88;1013,25;2,95;282,93;0,008045;0;0,000433;0
275,49;95,91;1013,27;2,87;283,77;0,008022;0;0,000432;0
275,45;95,94;1013,3;2,79;284,65;0,008;0;0,000431;0
275,42;95,91;1013,32;2,72;285,43;0,007864;0;0,000431;0
275,39;95,83;1013,35;2,66;286,12;0,007613;0;0,000431;0
275,36;95,74;1013,38;2,6;286,83;0,007363;0;0,000432;0
275,33;95,65;1013,4;2,54;287,58;0,007112;0;0,000432;0
275,29;95,57;1013,43;2,47;287,86;0,007028;0;0,000432;0
275,25;95,51;1013,47;2,41;287,63;0,00711;0;0,000432;0
275,22;95,45;1013,5;2,34;287,39;0,007193;0;0,000432;0
275,18;95,38;1013,54;2,28;287,13;0,007275;0;0,000431;0
275,13;95,34;1013,56;2,22;286,64;0,007258;0;0,000431;0
275,08;95,32;1013,58;2,16;285,88;0,007141;0;0,000431;0
275,03;95,3;1013,6;2,1;285,09;0,007024;0;0,000431;0
274,98;95,28;1013,61;2,04;284,24;0,006908;0;0,000431;0
274,93;95,28;1013,62;1,98;283,61;0,006882;0;0,000432;0
274,87;95,32;1013,62;1,93;283,19;0,006947;0;0,000432;0
274,81;95,35;1013,61;1,88;282,76;0,007013;0;0,000432;0
274,75;95,38;1013,61;1,83;282,3;0,007078;0;0,000432;0
274,69;95,41;1013,6;1,79;282,08;0,007149;0,000036;0,000433;0
274,63;95,44;1013,59;1,75;282,13;0,007225;0,000108;0,000434;0
274,56;95,46;1013,57;1,71;282,17;0,007301;0,00018;0,000436;0
274,5;95,49;1013,56;1,66;282,22;0,007376;0,000251;0,000437;0
274,43;95,53;1013,55;1,63;282,07;0,007375;0,000343;0,000439;0
274,36;95,59;1013,54;1,61;281,72;0,007295;0,000455;0,000443;0
274,28;95,65;1013,53;1,59;281,36;0,007215;0,000567;0,000448;0
274,2;95,7;1013,53;1,57;280,99;0,007135;0,000679;0,000452;0
274,12;95,76;1013,52;1,55;280,23;0,006999;0,0008;0,000457;0
274,03;95,83;1013,51;1,54;279,09;0,006805;0,000928;0,000463;0
273,94;95,9;1013,51;1,53;277,93;0,006611;0,001057;0,00047;0
273,85;95,96;1013,5;1,52;276,76;0,006418;0,001186;0,000476;0
273,78;95,96;1013,48;1,47;274,88;0,006226;0,001248;0,000483;0
273,74;95,9;1013,45;1,41;272,12;0,006035;0,001245;0,000492;0
273,69;95,84;1013,42;1,34;269,08;0,005845;0,001241;0,000501;0
273,64;95,77;1013,38;1,28;265,74;0,005654;0,001237;0,000509;0
273,61;95,69;1013,34;1,21;261,14;0,005466;0,001287;0,000518;0
273,59;95,59;1013,29;1,15;255,03;0,005281;0,00139;0,000526;0
273,58;95,49;1013,24;1,1;248,29;0,005095;0,001492;0,000534;0
273,56;95,4;1013,18;1,07;241,02;0,00491;0,001595;0,000542;0
273,57;95,26;1013,14;1,06;234,07;0,00487;0,001668;0,00055;0
273,6;95,08;1013,1;1,07;227,78;0,004975;0,001711;0,000557;0
273,63;94,9;1013,06;1,09;221,68;0,00508;0,001755;0,000565;0,0001
273,67;94,72;1013,02;1,13;215,91;0,005185;0,001798;0,000573;1,5995
273,75;94,29;1013,01;1,19;211,85;0,005265;0,001826;0,00058;5,5437
273,88;93,62;1013,02;1,27;209,49;0,00532;0,00184;0,000587;9,6556
274,02;92,95;1013,04;1,36;207,42;0,005376;0,001854;0,000595;14,0995
274,15;92,29;1013,06;1,44;205,6;0,005431;0,001868;0,000602;18,8541
274,27;91,74;1013,07;1,48;203,11;0,005352;0,001799;0,000607;24,0471
274,36;91,28;1013,07;1,47;199,75;0,005138;0,001648;0,00061;29,731
274,45;90,83;1013,07;1,47;196,37;0,004924;0,001497;0,000613;35,7475
274,55;90,38;1013,07;1,47;192,98;0,00471;0,001346;0,000616;42,0602
274,69;89,96;1013,06;1,49;188,5;0,004437;0,00117;0,000615;48,667
274,88;89,57;1013,02;1,54;183,13;0,004106;0,000968;0,00061;55,5356
275,07;89,17;1012,99;1,6;178,13;0,003775;0,000766;0,000605;62,5862
275,26;88,77;1012,96;1,67;173,51;0,003444;0,000565;0,0006;69,7701
275,51;87,96;1012,9;1,74;171,54;0,004052;0,000425;0,000592;77,1721
275,83;86,74;1012,82;1,8;171,9;0,0056;0,000347;0,000581;84,7616
276,14;85,53;1012,75;1,86;172,24;0,007148;0,00027;0,00057;92,3536
276,45;84,35;1012,67;1,92;172,55;0,008696;0,000192;0,000559;99,8891
276,8;82,66;1012,59;1,97;174,19;0,009331;0,000134;0,000546;107,0696
277,17;80,51;1012,5;2,03;177,04;0,009054;0,000096;0,000531;113,8125
277,55;78,42;1012,41;2,08;179,75;0,008776;0,000057;0,000516;120,293
277,93;76,4;1012,32;2,15;182,3;0,008499;0,000019;0,000501;126,4562
278,2;74,96;1012,23;2,19;183,55;0,008401;0;0,000485;129,8428
278,38;74,07;1012,12;2,22;183,59;0,008483;0;0,000468;130,3109
278,55;73,2;1012,02;2,24;183,63;0,008565;0;0,000452;130,2332
278,73;72,34;1011,91;2,27;183,67;0,008647;0;0,000436;129,6189
278,86;71,65;1011,79;2,28;182,88;0,008392;0;0,000421;127,2765
278,94;71,14;1011,66;2,28;181,25;0,007801;0;0,000409;123,2343
279,03;70,64;1011,53;2,27;179,62;0,00721;0;0,000397;118,7399
279,11;70,13;1011,39;2,27;177,99;0,006619;0;0,000385;113,8399
279,16;69,76;1011,24;2,25;175,55;0,006343;0;0,000374;107,9239
279,18;69,53;1011,06;2,22;172,2;0,006383;0;0,000365;101,0815
279,2;69,29;1010,88;2,19;168,76;0,006423;0;0,000356;94,0474
279,22;69,05;1010,7;2,17;165,23;0,006463;0;0,000347;86,887
279,22;69,01;1010,53;2,15;160,9;0,006703;0;0,00034;80,7293
279,21;69,18;1010,35;2,14;155,75;0,007142;0;0,000333;75,5115
279,19;69,35;1010,18;2,14;150,6;0,007582;0;0,000327;70,169
279,18;69,52;1010,01;2,17;145,52;0,008021;0;0,000321;64,7396
279,12;70,13;1009,86;2,2;139,89;0,008178;0;0,000315;58,3853
279,01;71,18;1009,73;2,25;133,76;0,008052;0;0,000311;51,315
278,9;72,25;1009,61;2,32;127,95;0,007927;0;0,000307;44,5133
278,8;73,34;1009,48;2,41;122,54;0,007801;0;0,000303;38,0319
278,64;74,87;1009,37;2,48;117,53;0,007422;0;0,0003;32,0663
278,44;76,87;1009,29;2,54;112,74;0,006789;0;0,000298;26,6129
278,24;78,91;1009,21;2,61;108,18;0,006156;0;0,000296;21,5471
278,03;81;1009,12;2,7;103,9;0,005523;0;0,000294;16,9027
277,8;82,53;1009,07;2,86;101,05;0,00537;0;0,00029;12,5065
277,54;83,48;1009,05;3,08;99,6;0,005696;0;0,000285;8,5178
277,27;84,44;1009,02;3,3;98,34;0,006022;0;0,00028;5,2082
277,01;85,41;1009;3,53;97,25;0,006348;0;0,000275;2,5964
276,82;86,06;1008,99;3,82;97,03;0,006639;0;0,000272;0,688
276,7;86,38;1008,99;4,17;97,51;0,006893;0;0,00027;0,0001
276,58;86,7;1009;4,52;97,92;0,007148;0;0,000269;0
276,46;87,02;1009;4,87;98,28;0,007403;0;0,000268;0
276,34;87,47;1008,99;5,13;98,75;0,007604;0;0,000267;0
276,21;88,05;1008,96;5,31;99,36;0,007751;0;0,000266;0
276,09;88,63;1008,94;5,49;99,92;0,007898;0;0,000264;0
275,96;89,22;1008,91;5,67;100,45;0,008045;0;0,000263;0
275,84;89,79;1008,87;5,78;100,59;0,008231;0;0,000262;0
275,73;90,35;1008,8;5,8;100,37;0,008458;0;0,000259;0
275,61;90,91;1008,74;5,83;100,15;0,008684;0;0,000257;0
275,49;91,48;1008,68;5,85;99,92;0,00891;0;0,000255;0
275,4;91,89;1008,6;5,88;99,39;0,009298;0;0,000254;0
275,33;92,15;1008,51;5,9;98,54;0,009849;0;0,000254;0
275,26;92,41;1008,42;5,92;97,71;0,010399;0;0,000253;0
275,19;92,67;1008,34;5,95;96,87;0,010949;0;0,000253;0
275,14;92,88;1008,24;5,99;95,91;0,011222;0;0,000252;0
275,09;93,03;1008,14;6,04;94,82;0,011216;0;0,000252;0
275,05;93,18;1008,04;6,09;93,75;0,01121;0;0,000251;0
275;93,33;1007,94;6,14;92,7;0,011204;0;0,00025;0
274,96;93,49;1007,83;6,21;91,53;0,010793;0;0,00025;0
274,92;93,66;1007,7;6,3;90,24;0,009977;0;0,000249;0
274,88;93,83;1007,58;6,4;89;0,009161;0;0,000248;0
274,84;94;1007,45;6,5;87,79;0,008345;0;0,000247;0
274,8;94,16;1007,32;6,6;86,72;0,007616;0;0,000247;0
274,76;94,33;1007,19;6,71;85,76;0,006973;0;0,000246;0
274,72;94,49;1007,06;6,83;84,84;0,006331;0;0,000245;0
274,67;94,65;1006,92;6,94;83,95;0,005688;0;0,000244;0
274,64;94,72;1006,81;7,04;83,84;0,005269;0,000038;0,000243;0
274,62;94,68;1006,72;7,12;84,46;0,005072;0,000113;0,000242;0
274,59;94,64;1006,63;7,21;85,07;0,004876;0,000188;0,000241;0
274,57;94,6;1006,53;7,29;85,67;0,00468;0,000263;0,00024;0
274,54;94,57;1006,44;7,34;86,1;0,004261;0,000502;0,00024;0
274,5;94,56;1006,34;7,35;86,38;0,00362;0,000907;0,000242;0
274,47;94,55;1006,25;7,36;86,67;0,002978;0,001311;0,000243;0
274,43;94,54;1006,15;7,37;86,95;0,002337;0,001716;0,000244;0
274,4;94,53;1006,06;7,4;87,15;0,002137;0,001837;0,000238;0
274,37;94,52;1005,98;7,44;87,27;0,002378;0,001676;0,000226;0
274,35;94,5;1005,9;7,49;87,38;0,002619;0,001515;0,000214;0
274,32;94,49;1005,82;7,54;87,5;0,00286;0,001354;0,000201;0
274,3;94,48;1005,75;7,57;87,5;0,003249;0,001261;0,000197;0
274,28;94,49;1005,69;7,58;87,4;0,003787;0,001237;0,000199;0
274,26;94,5;1005,62;7,59;87,29;0,004325;0,001212;0,000202;0
274,24;94,51;1005,56;7,6;87,19;0,004862;0,001188;0,000204;0
274,23;94,47;1005,51;7,64;87,53;0,005339;0,0012;0,000209;0
274,24;94,39;1005,48;7,71;88,3;0,005754;0,001249;0,000217;0
274,25;94,32;1005,44;7,78;89,06;0,00617;0,001299;0,000224;0,0309
274,26;94,24;1005,4;7,86;89,81;0,006585;0,001348;0,000232;1,234
274,31;94,05;1005,36;7,94;90,67;0,006714;0,001267;0,000234;3,5775
274,41;93,73;1005,31;8,03;91,63;0,006558;0,001057;0,000231;6,3461
274,5;93,42;1005,26;8,13;92,58;0,006401;0,000847;0,000228;9,6102
274,6;93,11;1005,21;8,22;93,5;0,006244;0,000637;0,000225;13,3523
274,74;92,59;1005,16;8,34;94,46;0,006301;0,000465;0,000221;17,5837
274,93;91,88;1005,11;8,49;95,46;0,006571;0,000332;0,000217;22,2949
275,12;91,16;1005,06;8,64;96,42;0,006842;0,000199;0,000214;27,4289
275,31;90,45;1005,01;8,79;97,35;0,007112;0,000066;0,00021;32,9513
275,54;89,38;1004,96;8,97;98,62;0,007531;0;0,000206;39,2707
275,8;87,97;1004,91;9,18;100,2;0,008098;0;0,000202;46,4652
276,06;86,57;1004,87;9,4;101,71;0,008665;0;0,000199;54,0742
276,32;85,21;1004,82;9,62;103,15;0,009232;0;0,000195;62,0377
276,53;83,78;1004,77;9,85;104,62;0,010052;0;0,000191;68,5126
276,68;82,29;1004,72;10,07;106,13;0,011124;0;0,000186;73,148
276,82;80,82;1004,66;10,3;107,57;0,012196;0;0,000181;77,5949
276,97;79,37;1004,6;10,54;108,95;0,013268;0;0,000176;81,8265
277,07;78,38;1004,55;10,71;109,95;0,01476;0;0,000171;84,6352
277,1;77,84;1004,49;10,8;110,61;0,016672;0;0,000166;85,8896
277,14;77,31;1004,44;10,88;111,26;0,018585;0;0,000161;86,7355
277,18;76,77;1004,38;10,98;111,9;0,020497;0;0,000155;87,179
277,18;76,52;1004,31;11,04;112,21;0,021895;0;0,000151;86,7304
277,15;76,53;1004,24;11,07;112,19;0,022779;0;0,000147;85,3821
277,12;76,55;1004,16;11,1;112,17;0,023662;0;0,000142;83,6478
277,1;76,57;1004,09;11,12;112,14;0,024546;0;0,000138;81,5532
277,08;76,57;1003,97;11,17;112,07;0,025541;0;0,000134;80,8027
277,06;76,56;1003,82;11,22;111,95;0,026648;0;0,000131;81,4038
