# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2018-01-11;23:30;270,81;82,33;1032,38;3,41;121,62;0,000000;0,000699;0,013576;0,0000
2018-01-11;23:45;270,79;82,09;1032,53;3,39;123,13;0,000000;0,000691;0,013317;0,0000
2018-01-11;24:00;270,78;81,82;1032,66;3,38;124,63;0,000000;0,000670;0,013316;0,0000
2018-01-12;00:15;270,76;81,54;1032,80;3,36;126,15;0,000000;0,000648;0,013315;0,0000
2018-01-12;00:30;270,75;81,27;1032,93;3,35;127,68;0,000000;0,000626;0,013314;0,0000
2018-01-12;00:45;270,73;81,05;1033,05;3,34;129,00;0,000000;0,000584;0,013314;0,0000
2018-01-12;01:00;270,71;80,90;1033,15;3,33;130,11;0,000000;0,000520;0,013315;0,0000
2018-01-12;01:15;270,69;80,74;1033,26;3,32;131,22;0,000000;0,000456;0,013317;0,0000
2018-01-12;01:30;270,66;80,58;1033,37;3,31;132,34;0,000000;0,000392;0,013318;0,0000
2018-01-12;01:45;270,63;80,49;1033,46;3,31;133,21;0,000000;0,000337;0,013319;0,0000
2018-01-12;02:00;270,59;80,45;1033,55;3,32;133,82;0,000000;0,000291;0,013320;0,0000
2018-01-12;02:15;270,56;80,41;1033,64;3,32;134,43;0,000000;0,000245;0,013321;0,0000
2018-01-12;02:30;270,52;80,37;1033,73;3,33;135,04;0,000000;0,000198;0,013322;0,0000
2018-01-12;02:45;270,46;80,46;1033,83;3,34;135,73;0,000000;0,000160;0,013323;0,0000
2018-01-12;03:00;270,39;80,68;1033,92;3,35;136,50;0,000000;0,000130;0,013323;0,0000
2018-01-12;03:15;270,32;80,89;1034,02;3,36;137,27;0,000000;0,000099;0,013323;0,0000
2018-01-12;03:30;270,25;81,11;1034,12;3,37;138,02;0,000000;0,000069;0,013323;0,0000
2018-01-12;03:45;270,17;81,51;1034,23;3,38;138,93;0,000000;0,000051;0,013323;0,0000
2018-01-12;04:00;270,06;82,10;1034,36;3,39;139,98;0,000000;0,000046;0,013324;0,0000
2018-01-12;04:15;269,96;82,70;1034,48;3,40;141,02;0,000000;0,000040;0,013324;0,0000
2018-01-12;04:30;269,85;83,29;1034,61;3,41;142,06;0,000000;0,000035;0,013324;0,0000
2018-01-12;04:45;269,76;83,87;1034,74;3,42;143,09;0,000000;0,000032;0,013325;0,0000
2018-01-12;05:00;269,68;84,42;1034,87;3,44;144,11;0,000000;0,000032;0,013325;0,0000
2018-01-12;05:15;269,60;84,97;1034,99;3,46;145,12;0,000000;0,000032;0,013326;0,0000
2018-01-12;05:30;269,52;85,52;1035,11;3,48;146,12;0,000000;0,000032;0,013327;0,0000
2018-01-12;05:45;269,46;85,93;1035,26;3,50;147,22;0,000000;0,000035;0,013328;0,0000
2018-01-12;06:00;269,42;86,18;1035,42;3,52;148,41;0,000000;0,000042;0,013329;0,0000
2018-01-12;06:15;269,38;86,43;1035,59;3,55;149,59;0,000000;0,000049;0,013330;0,0000
2018-01-12;06:30;269,34;86,68;1035,75;3,57;150,75;0,000000;0,000056;0,013331;0,0000
2018-01-12;06:45;269,31;86,86;1035,92;3,58;152,00;0,000000;0,000060;0,013332;0,0000
2018-01-12;07:00;269,30;86,97;1036,11;3,58;153,34;0,000000;0,000061;0,013333;0,0000
2018-01-12;07:15;269,28;87,08;1036,30;3,58;154,68;0,000000;0,000062;0,013335;0,0000
2018-01-12;07:30;269,27;87,19;1036,48;3,58;156,02;0,000000;0,000062;0,013336;0,5212
2018-01-12;07:45;269,31;86,98;1036,66;3,56;157,30;0,000000;0,000057;0,013337;3,9143
2018-01-12;08:00;269,40;86,48;1036,82;3,52;158,55;0,000000;0,000045;0,013338;7,4926
2018-01-12;08:15;269,50;85,97;1036,97;3,48;159,83;0,000000;0,000034;0,013339;10,9373
2018-01-12;08:30;269,59;85,47;1037,13;3,44;161,14;0,000000;0,000022;0,013340;14,2170
2018-01-12;08:45;269,72;84,82;1037,27;3,39;162,18;0,000000;0,000014;0,013340;17,2748
2018-01-12;09:00;269,88;84,05;1037,39;3,34;162,94;0,000000;0,000010;0,013341;20,0686
2018-01-12;09:15;270,04;83,28;1037,51;3,28;163,73;0,000000;0,000006;0,013341;22,5930
2018-01-12;09:30;270,21;82,52;1037,62;3,23;164,55;0,000000;0,000002;0,013342;24,8215
2018-01-12;09:45;270,34;81,89;1037,71;3,18;165,37;0,000000;0,000000;0,013342;26,4920
2018-01-12;10:00;270,43;81,38;1037,75;3,13;166,17;0,000000;0,000000;0,013342;27,5504
2018-01-12;10:15;270,52;80,89;1037,79;3,09;167,00;0,000000;0,000000;0,013342;28,2176
2018-01-12;10:30;270,62;80,39;1037,84;3,05;167,86;0,000000;0,000000;0,013342;28,4929
2018-01-12;10:45;270,66;80,08;1037,88;3,00;168,64;0,000000;0,000000;0,013343;28,0879
2018-01-12;11:00;270,65;79,94;1037,91;2,95;169,37;0,000000;0,000000;0,013343;27,0190
2018-01-12;11:15;270,64;79,81;1037,94;2,91;170,11;0,000000;0,000000;0,013343;25,6044
2018-01-12;11:30;270,63;79,67;1037,97;2,86;170,88;0,000000;0,000000;0,013343;23,8738
2018-01-12;11:45;270,56;79,76;1038,02;2,82;171,55;0,000000;0,000000;0,013343;21,4835
2018-01-12;12:00;270,42;80,06;1038,07;2,80;172,10;0,000000;0,000000;0,013343;18,5558
2018-01-12;12:15;270,28;80,36;1038,12;2,77;172,65;0,000000;0,000000;0,013344;15,5557
2018-01-12;12:30;270,15;80,66;1038,18;2,75;173,22;0,000000;0,000000;0,013344;12,5486
2018-01-12;12:45;270,00;81,04;1038,22;2,77;173,78;0,000000;0,000000;0,013345;9,2393
2018-01-12;13:00;269,83;81,50;1038,25;2,82;174,32;0,000000;0,000000;0,013345;5,9426
2018-01-12;13:15;269,66;81,96;1038,28;2,87;174,84;0,000000;0,000000;0,013346;3,2022
2018-01-12;13:30;269,50;82,42;1038,31;2,92;175,34;0,000000;0,000000;0,013346;1,1209
2018-01-12;13:45;269,38;82,79;1038,34;2,97;175,90;0,000000;0,000000;0,013347;0,0473
2018-01-12;14:00;269,30;83,09;1038,36;3,01;176,53;0,000000;0,000000;0,013348;0,0000
2018-01-12;14:15;269,23;83,39;1038,37;3,05;177,15;0,000000;0,000001;0,013349;0,0000
2018-01-12;14:30;269,15;83,69;1038,39;3,09;177,74;0,000000;0,000001;0,013349;0,0000
2018-01-12;14:45;269,09;84,00;1038,42;3,13;178,65;0,000000;0,000001;0,013350;0,0000
2018-01-12;15:00;269,03;84,34;1038,45;3,17;179,86;0,000000;0,000001;0,013351;0,0000
2018-01-12;15:15;268,97;84,67;1038,48;3,22;181,04;0,000000;0,000001;0,013352;0,0000
2018-01-12;15:30;268,92;85,01;1038,51;3,26;182,18;0,000000;0,000001;0,013353;0,0000
2018-01-12;15:45;268,87;85,30;1038,53;3,31;183,59;0,000000;0,000001;0,013354;0,0000
2018-01-12;16:00;268,83;85,54;1038,55;3,36;185,24;0,000000;0,000001;0,013355;0,0000
2018-01-12;16:15;268,78;85,79;1038,57;3,40;186,85;0,000000;0,000002;0,013356;0,0000
2018-01-12;16:30;268,74;86,04;1038,59;3,46;188,41;0,000000;0,000002;0,013357;0,0000
2018-01-12;16:45;268,70;86,26;1038,61;3,50;190,15;0,000000;0,000003;0,013358;0,0000
2018-01-12;17:00;268,66;86,46;1038,62;3,55;192,07;0,000000;0,000006;0,013359;0,0000
2018-01-12;17:15;268,62;86,66;1038,63;3,59;193,94;0,000000;0,000009;0,013360;0,0000
2018-01-12;17:30;268,59;86,86;1038,65;3,64;195,76;0,000000;0,000012;0,013361;0,0000
2018-01-12;17:45;268,55;87,01;1038,67;3,68;197,65;0,000000;0,000014;0,013362;0,0000
2018-01-12;18:00;268,53;87,10;1038,71;3,69;199,63;0,000000;0,000016;0,013363;0,0000
2018-01-12;18:15;268,50;87,18;1038,75;3,71;201,60;0,000000;0,000018;0,013364;0,0000
2018-01-12;18:30;268,48;87,27;1038,79;3,73;203,54;0,000000;0,000020;0,013365;0,0000
2018-01-12;18:45;268,46;87,33;1038,86;3,74;205,45;0,000000;0,000020;0,013367;0,0000
2018-01-12;19:00;268,44;87,36;1038,94;3,72;207,34;0,000000;0,000017;0,013368;0,0000
2018-01-12;19:15;268,43;87,39;1039,03;3,71;209,25;0,000000;0,000015;0,013369;0,0000
2018-01-12;19:30;268,42;87,42;1039,12;3,71;211,16;0,000000;0,000012;0,013370;0,0000
2018-01-12;19:45;268,41;87,45;1039,20;3,70;212,83;0,000000;0,000012;0,013371;0,0000
2018-01-12;20:00;268,41;87,49;1039,27;3,69;214,27;0,000000;0,000015;0,013372;0,0000
2018-01-12;20:15;268,40;87,53;1039,34;3,69;215,71;0,000000;0,000017;0,013374;0,0000
2018-01-12;20:30;268,40;87,57;1039,40;3,68;217,15;0,000000;0,000020;0,013375;0,0000
2018-01-12;20:45;268,42;87,50;1039,46;3,69;218,21;0,000000;0,000035;0,013377;0,0000
2018-01-12;21:00;268,45;87,33;1039,49;3,70;218,87;0,000000;0,000063;0,013380;0,0000
2018-01-12;21:15;268,49;87,16;1039,53;3,71;219,54;0,000000;0,000090;0,013382;0,0000
2018-01-12;21:30;268,53;86,99;1039,57;3,72;220,20;0,000000;0,000118;0,013385;0,0000
2018-01-12;21:45;268,57;86,80;1039,60;3,73;220,87;0,000000;0,000151;0,013388;0,0000
2018-01-12;22:00;268,61;86,59;1039,64;3,74;221,57;0,000000;0,000189;0,013392;0,0000
2018-01-12;22:15;268,65;86,39;1039,67;3,74;222,27;0,000000;0,000228;0,013396;0,0000
2018-01-12;22:30;268,68;86,18;1039,70;3,75;222,96;0,000000;0,000266;0,013400;0,0000
2018-01-12;22:45;268,71;86,15;1039,73;3,73;223,84;0,000000;0,000284;0,013409;0,0000
2018-01-12;23:00;268,71;86,29;1039,76;3,69;224,93;0,000000;0,000282;0,013422;0,0000
2018-01-12;23:15;268,72;86,43;1039,78;3,65;226,05;0,000000;0,000279;0,013435;0,0000
2018-01-12;23:30;268,72;86,58;1039,81;3,61;227,18;0,000000;0,000276;0,013448;0,0000
2018-01-12;23:45;268,73;86,68;1039,84;3,56;228,19;0,000000;0,000308;0,013512;0,0000
2018-01-12;24:00;268,75;86,74;1039,87;3,49;229,07;0,000000;0,000375;0,013625;0,0000
2018-01-13;00:15;268,76;86,79;1039,90;3,43;229,99;0,000000;0,000441;0,013738;0,0000
2018-01-13;00:30;268,78;86,85;1039,92;3,37;230,93;0,000000;0,000508;0,013851;0,0000
2018-01-13;00:45;268,81;86,74;1039,93;3,33;231,61;0,000000;0,000589;0,014229;0,0000
2018-01-13;01:00;268,87;86,47;1039,91;3,31;231,99;0,000000;0,000686;0,014870;0,0000
2018-01-13;01:15;268,93;86,20;1039,89;3,29;232,37;0,000000;0,000783;0,015511;0,0000
2018-01-13;01:30;268,99;85,93;1039,87;3,27;232,76;0,000000;0,000880;0,016152;0,0000
2018-01-13;01:45;269,06;85,70;1039,82;3,25;232,81;0,000000;0,001006;0,016476;0,0000
2018-01-13;02:00;269,14;85,51;1039,76;3,23;232,53;0,000000;0,001161;0,016484;0,0000
2018-01-13;02:15;269,22;85,32;1039,69;3,22;232,25;0,000000;0,001316;0,016492;0,0000
2018-01-13;02:30;269,30;85,13;1039,63;3,20;231,96;0,000000;0,001471;0,016500;0,0000
2018-01-13;02:45;269,36;85,02;1039,57;3,20;231,81;0,000000;0,001643;0,016510;0,0000
2018-01-13;03:00;269,41;85,01;1039,50;3,20;231,79;0,000000;0,001832;0,016522;0,0000
2018-01-13;03:15;269,45;84,99;1039,44;3,20;231,77;0,000000;0,002021;0,016534;0,0000
2018-01-13;03:30;269,50;84,98;1039,37;3,20;231,76;0,000000;0,002210;0,016546;0,0000
2018-01-13;03:45;269,54;84,91;1039,32;3,19;232,13;0,000000;0,002510;0,016577;0,0000
2018-01-13;04:00;269,58;84,79;1039,28;3,18;232,89;0,000000;0,002921;0,016628;0,0000
2018-01-13;04:15;269,61;84,66;1039,23;3,17;233,66;0,000000;0,003331;0,016679;0,0000
2018-01-13;04:30;269,65;84,54;1039,19;3,15;234,44;0,000000;0,003742;0,016729;0,0000
2018-01-13;04:45;269,69;84,40;1039,18;3,12;235,44;0,000000;0,003777;0,016767;0,0000
2018-01-13;05:00;269,72;84,25;1039,20;3,05;236,69;0,000000;0,003437;0,016790;0,0000
2018-01-13;05:15;269,75;84,09;1039,22;2,99;238,00;0,000000;0,003096;0,016814;0,0000
2018-01-13;05:30;269,78;83,94;1039,25;2,93;239,36;0,000000;0,002755;0,016838;0,0000
2018-01-13;05:45;269,82;83,74;1039,28;2,87;240,41;0,000000;0,002762;0,016857;0,0000
2018-01-13;06:00;269,87;83,49;1039,34;2,80;241,12;0,000000;0,003117;0,016872;0,0000
2018-01-13;06:15;269,93;83,24;1039,39;2,73;241,87;0,000000;0,003471;0,016886;0,0000
2018-01-13;06:30;269,98;83,00;1039,44;2,66;242,66;0,000000;0,003825;0,016901;0,0000
2018-01-13;06:45;270,01;82,79;1039,47;2,62;242,97;0,000000;0,004186;0,016919;0,0000
2018-01-13;07:00;270,02;82,62;1039,48;2,61;242,77;0,000000;0,004553;0,016941;0,0000
2018-01-13;07:15;270,03;82,45;1039,49;2,59;242,57;0,000000;0,004920;0,016962;0,0000
2018-01-13;07:30;270,05;82,28;1039,50;2,58;242,37;0,000000;0,005287;0,016984;0,4204
2018-01-13;07:45;270,11;82,02;1039,49;2,56;242,03;0,000000;0,005606;0,017005;2,6902
2018-01-13;08:00;270,23;81,66;1039,46;2,55;241,55;0,000000;0,005877;0,017025;4,8016
2018-01-13;08:15;270,35;81,31;1039,43;2,54;241,06;0,000000;0,006149;0,017045;6,6387
2018-01-13;08:30;270,46;80,95;1039,41;2,53;240,56;0,000000;0,006420;0,017064;8,2060
2018-01-13;08:45;270,59;80,60;1039,38;2,51;240,19;0,000000;0,006391;0,017081;9,7498
2018-01-13;09:00;270,71;80,26;1039,37;2,47;239,92;0,000000;0,006062;0,017094;11,3798
2018-01-13;09:15;270,84;79,91;1039,35;2,43;239,65;0,000000;0,005733;0,017107;12,8758
2018-01-13;09:30;270,97;79,57;1039,33;2,39;239,37;0,000000;0,005404;0,017120;14,2195
2018-01-13;09:45;271,08;79,27;1039,30;2,36;239,24;0,000000;0,005053;0,017131;15,3142
2018-01-13;10:00;271,17;79,00;1039,26;2,33;239,26;0,000000;0,004681;0,017139;16,1325
2018-01-13;10:15;271,27;78,74;1039,22;2,30;239,27;0,000000;0,004309;0,017147;16,7394
2018-01-13;10:30;271,36;78,47;1039,18;2,27;239,29;0,000000;0,003937;0,017155;17,1262
2018-01-13;10:45;271,42;78,28;1039,13;2,25;239,41;0,000000;0,003732;0,017162;17,1193
2018-01-13;11:00;271,44;78,14;1039,08;2,24;239,65;0,000000;0,003694;0,017168;16,7190
2018-01-13;11:15;271,47;78,01;1039,03;2,24;239,88;0,000000;0,003655;0,017175;16,0982
2018-01-13;11:30;271,50;77,88;1038,97;2,23;240,12;0,000000;0,003617;0,017181;15,2652
2018-01-13;11:45;271,49;77,94;1038,93;2,23;240,73;0,000000;0,003639;0,017191;13,9021
2018-01-13;12:00;271,43;78,19;1038,89;2,23;241,70;0,000000;0,003720;0,017203;12,0949
2018-01-13;12:15;271,38;78,45;1038,86;2,23;242,68;0,000000;0,003801;0,017215;10,2307
2018-01-13;12:30;271,33;78,71;1038,83;2,23;243,65;0,000000;0,003882;0,017227;8,3485
2018-01-13;12:45;271,25;78,88;1038,80;2,23;244,54;0,000000;0,003726;0,017238;6,2615
2018-01-13;13:00;271,15;78,96;1038,77;2,23;245,35;0,000000;0,003333;0,017249;4,1564
2018-01-13;13:15;271,05;79,04;1038,73;2,24;246,15;0,000000;0,002939;0,017260;2,3687
2018-01-13;13:30;270,95;79,12;1038,70;2,24;246,95;0,000000;0,002546;0,017270;0,9601
2018-01-13;13:45;270,88;79,07;1038,67;2,24;247,50;0,000000;0,002330;0,017280;0,0898
2018-01-13;14:00;270,86;78,91;1038,64;2,23;247,81;0,000000;0,002290;0,017290;0,0000
2018-01-13;14:15;270,84;78,74;1038,61;2,23;248,11;0,000000;0,002251;0,017299;0,0000
2018-01-13;14:30;270,82;78,58;1038,57;2,22;248,42;0,000000;0,002211;0,017309;0,0000
2018-01-13;14:45;270,80;78,41;1038,54;2,20;248,15;0,000000;0,002241;0,017318;0,0000
2018-01-13;15:00;270,78;78,23;1038,52;2,17;247,27;0,000000;0,002339;0,017326;0,0000
2018-01-13;15:15;270,76;78,06;1038,49;2,13;246,36;0,000000;0,002437;0,017335;0,0000
2018-01-13;15:30;270,75;77,88;1038,46;2,10;245,42;0,000000;0,002535;0,017344;0,0000
2018-01-13;15:45;270,72;77,79;1038,44;2,08;243,74;0,000000;0,002494;0,017352;0,0000
2018-01-13;16:00;270,70;77,77;1038,42;2,07;241,34;0,000000;0,002313;0,017359;0,0000
2018-01-13;16:15;270,67;77,75;1038,41;2,06;238,91;0,000000;0,002133;0,017367;0,0000
2018-01-13;16:30;270,64;77,73;1038,39;2,06;236,48;0,000000;0,001952;0,017375;0,0000
2018-01-13;16:45;270,62;77,83;1038,37;2,07;234,09;0,000000;0,001888;0,017383;0,0000
2018-01-13;17:00;270,60;78,06;1038,35;2,10;231,79;0,000000;0,001940;0,017392;0,0000
2018-01-13;17:15;270,58;78,28;1038,33;2,13;229,56;0,000000;0,001992;0,017400;0,0000
2018-01-13;17:30;270,56;78,50;1038,31;2,17;227,39;0,000000;0,002044;0,017409;0,0000
2018-01-13;17:45;270,55;78,72;1038,28;2,20;225,60;0,000000;0,002134;0,017419;0,0000
2018-01-13;18:00;270,53;78,93;1038,26;2,24;224,17;0,000000;0,002261;0,017429;0,0000
2018-01-13;18:15;270,52;79,13;1038,24;2,27;222,78;0,000000;0,002389;0,017439;0,0000
2018-01-13;18:30;270,51;79,34;1038,21;2,31;221,44;0,000000;0,002516;0,017450;0,0000
2018-01-13;18:45;270,49;79,55;1038,20;2,35;220,16;0,000000;0,002632;0,017461;0,0000
2018-01-13;19:00;270,48;79,76;1038,21;2,38;218,95;0,000000;0,002735;0,017472;0,0000
2018-01-13;19:15;270,46;79,96;1038,21;2,42;217,77;0,000000;0,002838;0,017483;0,0000
2018-01-13;19:30;270,44;80,17;1038,21;2,46;216,64;0,000000;0,002940;0,017495;0,0000
2018-01-13;19:45;270,43;80,38;1038,22;2,50;215,39;0,000000;0,003074;0,017507;0,0000
2018-01-13;20:00;270,41;80,59;1038,24;2,53;214,04;0,000000;0,003237;0,017520;0,0000
2018-01-13;20:15;270,39;80,80;1038,26;2,56;212,73;0,000000;0,003401;0,017532;0,0000
2018-01-13;20:30;270,38;81,01;1038,28;2,59;211,44;0,000000;0,003564;0,017545;0,0000
2018-01-13;20:45;270,37;81,13;1038,30;2,61;210,35;0,000000;0,003618;0,017558;0,0000
2018-01-13;21:00;270,38;81,17;1038,32;2,63;209,44;0,000000;0,003563;0,017571;0,0000
2018-01-13;21:15;270,39;81,21;1038,33;2,64;208,53;0,000000;0,003508;0,017584;0,0000
2018-01-13;21:30;270,39;81,24;1038,35;2,66;207,64;0,000000;0,003452;0,017598;0,0000
2018-01-13;21:45;270,40;81,30;1038,34;2,67;206,97;0,000000;0,003400;0,017611;0,0000
2018-01-13;22:00;270,41;81,38;1038,31;2,68;206,51;0,000000;0,003351;0,017624;0,0000
2018-01-13;22:15;270,42;81,47;1038,28;2,69;206,06;0,000000;0,003302;0,017638;0,0000
2018-01-13;22:30;270,42;81,55;1038,25;2,70;205,61;0,000000;0,003253;0,017651;0,0000
2018-01-13;22:45;270,43;81,60;1038,20;2,72;205,37;0,000000;0,003212;0,017664;0,0000
2018-01-13;23:00;270,43;81,62;1038,14;2,75;205,33;0,000000;0,003179;0,017677;0,0000
2018-01-13;23:15;270,44;81,64;1038,07;2,78;205,30;0,000000;0,003146;0,017691;0,0000
2018-01-13;23:30;270,45;81,66;1038,00;2,82;205,26;0,000000;0,003113;0,017704;0,0000
2018-01-13;23:45;270,44;81,69;1037,95;2,84;205,25;0,000000;0,003013;0,017716;0,0000
2018-01-13;24:00;270,43;81,71;1037,90;2,86;205,26;0,000000;0,002847;0,017727;0,0000
2018-01-14;00:15;270,41;81,74;1037,86;2,88;205,26;0,000000;0,002680;0,017738;0,0000
2018-01-14;00:30;270,40;81,77;1037,81;2,90;205,27;0,000000;0,002514;0,017749;0,0000
2018-01-14;00:45;270,39;81,79;1037,76;2,91;205,06;0,000000;0,002413;0,017759;0,0000
2018-01-14;01:00;270,38;81,82;1037,70;2,91;204,64;0,000000;0,002377;0,017768;0,0000
2018-01-14;01:15;270,38;81,84;1037,64;2,92;204,22;0,000000;0,002340;0,017778;0,0000
2018-01-14;01:30;270,37;81,86;1037,57;2,92;203,80;0,000000;0,002304;0,017787;0,0000
2018-01-14;01:45;270,36;81,85;1037,53;2,92;203,24;0,000000;0,002777;0,017801;0,0000
2018-01-14;02:00;270,34;81,80;1037,50;2,93;202,55;0,000000;0,003760;0,017821;0,0000
2018-01-14;02:15;270,33;81,74;1037,47;2,94;201,86;0,000000;0,004743;0,017842;0,0000
2018-01-14;02:30;270,31;81,69;1037,44;2,95;201,18;0,000000;0,005725;0,017862;0,0000
2018-01-14;02:45;270,30;81,65;1037,38;2,96;200,50;0,000000;0,005848;0,017884;0,0000
2018-01-14;03:00;270,29;81,61;1037,30;2,98;199,84;0,000000;0,005111;0,017908;0,0000
2018-01-14;03:15;270,27;81,58;1037,21;2,99;199,18;0,000000;0,004374;0,017932;0,0000
2018-01-14;03:30;270,26;81,54;1037,13;3,00;198,53;0,000000;0,003637;0,017956;0,0000
2018-01-14;03:45;270,23;81,56;1037,04;3,01;197,91;0,000000;0,003169;0,017973;0,0000
2018-01-14;04:00;270,19;81,63;1036,94;3,03;197,34;0,000000;0,002968;0,017984;0,0000
2018-01-14;04:15;270,15;81,70;1036,84;3,04;196,76;0,000000;0,002768;0,017994;0,0000
2018-01-14;04:30;270,10;81,76;1036,74;3,05;196,20;0,000000;0,002568;0,018005;0,0000
2018-01-14;04:45;270,07;81,82;1036,66;3,06;195,55;0,000000;0,002587;0,018015;0,0000
2018-01-14;05:00;270,03;81,88;1036,60;3,06;194,82;0,000000;0,002825;0,018025;0,0000
2018-01-14;05:15;270,00;81,93;1036,53;3,07;194,09;0,000000;0,003064;0,018034;0,0000
2018-01-14;05:30;269,97;81,98;1036,47;3,07;193,36;0,000000;0,003302;0,018044;0,0000
2018-01-14;05:45;269,94;82,00;1036,42;3,08;192,38;0,000000;0,003634;0,018053;0,0000
2018-01-14;06:00;269,91;81,97;1036,39;3,10;191,15;0,000000;0,004060;0,018062;0,0000
2018-01-14;06:15;269,89;81,94;1036,36;3,11;189,94;0,000000;0,004485;0,018071;0,0000
2018-01-14;06:30;269,86;81,91;1036,32;3,13;188,74;0,000000;0,004911;0,018080;0,0000
2018-01-14;06:45;269,85;81,86;1036,30;3,17;187,41;0,000000;0,004872;0,018087;0,0000
2018-01-14;07:00;269,85;81,81;1036,28;3,23;185,99;0,000000;0,004369;0,018093;0,0000
2018-01-14;07:15;269,84;81,76;1036,26;3,29;184,62;0,000000;0,003866;0,018099;0,0000
2018-01-14;07:30;269,84;81,71;1036,23;3,36;183,31;0,000000;0,003363;0,018105;0,5832
2018-01-14;07:45;269,87;81,55;1036,21;3,42;182,25;0,000000;0,003119;0,018112;2,9163
2018-01-14;08:00;269,93;81,29;1036,20;3,48;181,42;0,000000;0,003133;0,018119;5,1344
2018-01-14;08:15;269,99;81,04;1036,18;3,53;180,62;0,000000;0,003148;0,018126;7,2257
2018-01-14;08:30;270,05;80,78;1036,16;3,59;179,84;0,000000;0,003162;0,018133;9,1762
2018-01-14;08:45;270,10;80,55;1036,13;3,64;179,40;0,000000;0,003081;0,018138;11,0283
2018-01-14;09:00;270,13;80,34;1036,10;3,67;179,28;0,000000;0,002903;0,018142;12,7919
2018-01-14;09:15;270,17;80,13;1036,07;3,71;179,16;0,000000;0,002724;0,018145;14,4012
2018-01-14;09:30;270,20;79,92;1036,04;3,75;179,05;0,000000;0,002546;0,018149;15,8380
2018-01-14;09:45;270,22;79,60;1035,98;3,77;179,06;0,000000;0,002479;0,018152;16,9380
2018-01-14;10:00;270,22;79,17;1035,91;3,79;179,19;0,000000;0,002522;0,018155;17,6658
2018-01-14;10:15;270,21;78,75;1035,84;3,81;179,33;0,000000;0,002565;0,018157;18,1559
2018-01-14;10:30;270,21;78,33;1035,77;3,83;179,46;0,000000;0,002608;0,018160;18,4055
2018-01-14;10:45;270,20;78,03;1035,69;3,83;179,55;0,000000;0,002685;0,018166;18,2277
2018-01-14;11:00;270,17;77,85;1035,60;3,81;179,61;0,000000;0,002796;0,018174;17,6296
2018-01-14;11:15;270,14;77,67;1035,52;3,79;179,67;0,000000;0,002907;0,018183;16,8109
2018-01-14;11:30;270,10;77,49;1035,43;3,76;179,72;0,000000;0,003018;0,018192;15,7873
2018-01-14;11:45;270,06;77,43;1035,35;3,72;179,53;0,000000;0,003024;0,018202;14,4698
2018-01-14;12:00;269,99;77,49;1035,26;3,67;179,07;0,000000;0,002925;0,018214;12,8997
2018-01-14;12:15;269,93;77,55;1035,17;3,61;178,60;0,000000;0,002826;0,018227;11,2152
2018-01-14;12:30;269,87;77,61;1035,08;3,56;178,12;0,000000;0,002728;0,018239;9,4434
2018-01-14;12:45;269,77;77,81;1034,99;3,51;177,41;0,000000;0,002588;0,018251;7,2932
2018-01-14;13:00;269,65;78,15;1034,91;3,47;176,47;0,000000;0,002407;0,018264;4,9941
2018-01-14;13:15;269,53;78,49;1034,82;3,43;175,52;0,000000;0,002227;0,018276;2,9898
2018-01-14;13:30;269,41;78,83;1034,74;3,39;174,54;0,000000;0,002046;0,018289;1,3420
2018-01-14;13:45;269,31;79,16;1034,65;3,38;173,52;0,000000;0,001834;0,018292;0,1819
2018-01-14;14:00;269,22;79,47;1034,56;3,38;172,45;0,000000;0,001590;0,018286;0,0000
2018-01-14;14:15;269,14;79,78;1034,47;3,38;171,39;0,000000;0,001347;0,018279;0,0000
2018-01-14;14:30;269,06;80,09;1034,38;3,39;170,34;0,000000;0,001103;0,018273;0,0000
2018-01-14;14:45;268,98;80,49;1034,29;3,41;169,35;0,000000;0,000951;0,018279;0,0000
2018-01-14;15:00;268,90;80,98;1034,20;3,44;168,45;0,000000;0,000891;0,018298;0,0000
2018-01-14;15:15;268,81;81,47;1034,11;3,47;167,56;0,000000;0,000830;0,018317;0,0000
2018-01-14;15:30;268,73;81,97;1034,02;3,50;166,68;0,000000;0,000770;0,018336;0,0000
2018-01-14;15:45;268,66;82,40;1033,96;3,55;165,99;0,000000;0,000740;0,018347;0,0000
2018-01-14;16:00;268,61;82,77;1033,91;3,61;165,49;0,000000;0,000740;0,018351;0,0000
2018-01-14;16:15;268,55;83,15;1033,87;3,68;165,01;0,000000;0,000740;0,018355;0,0000
2018-01-14;16:30;268,50;83,52;1033,83;3,74;164,54;0,000000;0,000740;0,018359;0,0000
2018-01-14;16:45;268,45;83,80;1033,77;3,80;164,41;0,000000;0,000781;0,018364;0,0000
2018-01-14;17:00;268,41;83,97;1033,69;3,85;164,58;0,000000;0,000862;0,018368;0,0000
2018-01-14;17:15;268,36;84,14;1033,61;3,91;164,74;0,000000;0,000943;0,018373;0,0000
2018-01-14;17:30;268,32;84,32;1033,54;3,96;164,91;0,000000;0,001024;0,018378;0,0000
2018-01-14;17:45;268,27;84,46;1033,45;4,00;165,23;0,000000;0,001155;0,018384;0,0000
2018-01-14;18:00;268,23;84,55;1033,37;4,04;165,72;0,000000;0,001337;0,018392;0,0000
